region1,region2,ratio,common_authors,first
Iran,Brasil,0.2,1,1
Brasil,Israel,0.5,3,3
Israel,Brasil,0.10714285714285714,3,0
Brasil,Italy,0.6666666666666666,4,1
Italy,Brasil,0.08333333333333333,4,3
Brasil,Japan,0.5,3,2
Japan,Brasil,0.2,3,1
Brasil,Liechtenstein,0.16666666666666666,1,1
Liechtenstein,Brasil,1,1,0
Brasil,Malaysia,0,0,0
Malaysia,Brasil,0,0,0
Brasil,Mexico,0.16666666666666666,1,0
Mexico,Brasil,0.3333333333333333,1,1
Brasil,Mongolia,0,0,0
Mongolia,Brasil,0,0,0
Brasil,Netherlands,0.5,3,0.5
Netherlands,Brasil,0.09090909090909091,3,2.5
Brasil,North Korea,0,0,0
North Korea,Brasil,0,0,0
Brasil,Norway,0.16666666666666666,1,1
Norway,Brasil,0.043478260869565216,1,0
Brasil,PR China,0.16666666666666666,1,0
PR China,Brasil,0.043478260869565216,1,1
Brasil,Poland,0.5,3,2
Poland,Brasil,0.021897810218978103,3,1
Brasil,Portugal,0,0,0
Portugal,Brasil,0,0,0
Brasil,Romania,0.5,3,1
Romania,Brasil,0.021897810218978103,3,2
Brasil,Singapore,0,0,0
Singapore,Brasil,0,0,0
Brasil,South Korea,0,0,0
South Korea,Brasil,0,0,0
Brasil,Spain,0.8333333333333334,5,1.5
Spain,Brasil,0.14705882352941177,5,3.5
Brasil,Sweden,0.3333333333333333,2,1
Sweden,Brasil,0.05714285714285714,2,1
Brasil,Switzerland,0.3333333333333333,2,1
Switzerland,Brasil,0.09090909090909091,2,1
Brasil,Turkey,0.5,3,1
Turkey,Brasil,0.1,3,2
Brasil,UK,0.5,3,0
UK,Brasil,0.10714285714285714,3,3
Brasil,USA,0.5,3,1
USA,Brasil,0.06521739130434782,3,2
Brasil,USSR-altaji,0,0,0
USSR-altaji,Brasil,0,0,0
Brasil,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Brasil,0,0,0
Brasil,USSR-baskir,0,0,0
USSR-baskir,Brasil,0,0,0
Brasil,USSR-csuvas,0,0,0
USSR-csuvas,Brasil,0,0,0
Brasil,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Brasil,0,0,0
Brasil,USSR-finn,0,0,0
USSR-finn,Brasil,0,0,0
Brasil,USSR-grúz,0.16666666666666666,1,1
USSR-grúz,Brasil,0.043478260869565216,1,0
Brasil,USSR-kazah,0,0,0
USSR-kazah,Brasil,0,0,0
Brasil,USSR-kirgiz,0,0,0
USSR-kirgiz,Brasil,0,0,0
Brasil,USSR-lett,0.16666666666666666,1,1
USSR-lett,Brasil,0.03571428571428571,1,0
Brasil,USSR-litván,0.3333333333333333,2,1
USSR-litván,Brasil,0.05714285714285714,2,1
Brasil,USSR-moldva,0.16666666666666666,1,1
USSR-moldva,Brasil,0.09090909090909091,1,0
Brasil,USSR-orosz,0.5,3,2
USSR-orosz,Brasil,0.02027027027027027,3,1
Brasil,USSR-tadzsik,0,0,0
USSR-tadzsik,Brasil,0,0,0
Brasil,USSR-türkmén,0,0,0
USSR-türkmén,Brasil,0,0,0
Brasil,USSR-udmurt,0,0,0
USSR-udmurt,Brasil,0,0,0
Brasil,USSR-ukrán,0.3333333333333333,2,1
USSR-ukrán,Brasil,0.044444444444444446,2,1
Brasil,USSR-észt,0.3333333333333333,2,1
USSR-észt,Brasil,0.06060606060606061,2,1
Brasil,USSR-örmény,0.3333333333333333,2,2
USSR-örmény,Brasil,0.125,2,0
Brasil,USSR-üzbég,0,0,0
USSR-üzbég,Brasil,0,0,0
Brasil,Venezuela,0,0,0
Venezuela,Brasil,0,0,0
Brasil,Vietnam,0.16666666666666666,1,0.5
Vietnam,Brasil,0.2,1,0.5
Brasil,Yugoslavia,0.6666666666666666,4,2
Yugoslavia,Brasil,0.04878048780487805,4,2
Bulgaria,Bulgaria,NA,NA,NA
Bulgaria,Canada,0,0,0
Canada,Bulgaria,0,0,0
Bulgaria,Chile,0.02857142857142857,2,2
Chile,Bulgaria,1,2,0
Bulgaria,Colombia,0.014285714285714285,1,1
Colombia,Bulgaria,1,1,0
Bulgaria,Cuba,0.07142857142857142,5,4
Cuba,Bulgaria,1,5,1
Bulgaria,Czechoslovakia-cseh,0.7,49,21
Czechoslovakia-cseh,Bulgaria,0.3475177304964539,49,28
Bulgaria,Czechoslovakia-szlovák,0.7571428571428571,53,25.5
Czechoslovakia-szlovák,Bulgaria,0.3192771084337349,53,27.5
Bulgaria,Denmark,0.1,7,5
Denmark,Bulgaria,0.3888888888888889,7,2
Bulgaria,Egypt,0.04285714285714286,3,3
Egypt,Bulgaria,0.6,3,0
Bulgaria,Federal Republic of Germany,0.37142857142857144,26,16
Federal Republic of Germany,Bulgaria,0.2765957446808511,26,10
Bulgaria,Finland,0.24285714285714285,17,10.5
Finland,Bulgaria,0.40476190476190477,17,6.5
Bulgaria,France,0.2857142857142857,20,12
France,Bulgaria,0.3333333333333333,20,8
Bulgaria,GDR,0.7,49,19.5
GDR,Bulgaria,0.3161290322580645,49,29.5
Bulgaria,Greece,0.04285714285714286,3,2
Greece,Bulgaria,0.75,3,1
Bulgaria,Hungary,0.38571428571428573,27,12
Hungary,Bulgaria,0.2571428571428571,27,15
Bulgaria,India,0.02857142857142857,2,2
India,Bulgaria,0.6666666666666666,2,0
Bulgaria,Iran,0.04285714285714286,3,2
Iran,Bulgaria,0.6,3,1
Bulgaria,Israel,0.11428571428571428,8,6
Israel,Bulgaria,0.2857142857142857,8,2
Bulgaria,Italy,0.2714285714285714,19,11
Italy,Bulgaria,0.3958333333333333,19,8
Bulgaria,Japan,0.14285714285714285,10,9
Japan,Bulgaria,0.6666666666666666,10,1
Bulgaria,Liechtenstein,0.014285714285714285,1,1
Liechtenstein,Bulgaria,1,1,0
Bulgaria,Malaysia,0,0,0
Malaysia,Bulgaria,0,0,0
Bulgaria,Mexico,0.02857142857142857,2,1.5
Mexico,Bulgaria,0.6666666666666666,2,0.5
Bulgaria,Mongolia,0.05714285714285714,4,4
Mongolia,Bulgaria,0.8,4,0
Bulgaria,Netherlands,0.14285714285714285,10,7.5
Netherlands,Bulgaria,0.30303030303030304,10,2.5
Bulgaria,North Korea,0.014285714285714285,1,1
North Korea,Bulgaria,1,1,0
Bulgaria,Norway,0.12857142857142856,9,7
Norway,Bulgaria,0.391304347826087,9,2
Bulgaria,PR China,0.15714285714285714,11,9
PR China,Bulgaria,0.4782608695652174,11,2
Bulgaria,Poland,0.5714285714285714,40,18.5
Poland,Bulgaria,0.291970802919708,40,21.5
Bulgaria,Portugal,0.05714285714285714,4,3
Portugal,Bulgaria,0.6666666666666666,4,1
Bulgaria,Romania,0.4857142857142857,34,18
Romania,Bulgaria,0.24817518248175183,34,16
Bulgaria,Singapore,0,0,0
Singapore,Bulgaria,0,0,0
Bulgaria,South Korea,0.014285714285714285,1,1
South Korea,Bulgaria,1,1,0
Bulgaria,Spain,0.18571428571428572,13,9.5
Spain,Bulgaria,0.38235294117647056,13,3.5
Bulgaria,Sweden,0.2,14,11
Sweden,Bulgaria,0.4,14,3
Bulgaria,Switzerland,0.12857142857142856,9,6
Switzerland,Bulgaria,0.4090909090909091,9,3
Bulgaria,Turkey,0.11428571428571428,8,5
Turkey,Bulgaria,0.26666666666666666,8,3
Bulgaria,UK,0.18571428571428572,13,9.5
UK,Bulgaria,0.4642857142857143,13,3.5
Bulgaria,USA,0.15714285714285714,11,7.5
USA,Bulgaria,0.2391304347826087,11,3.5
Bulgaria,USSR-altaji,0,0,0
USSR-altaji,Bulgaria,0,0,0
Bulgaria,USSR-azerbajdzsán,0.07142857142857142,5,5
USSR-azerbajdzsán,Bulgaria,0.5,5,0
Bulgaria,USSR-baskir,0.014285714285714285,1,1
USSR-baskir,Bulgaria,1,1,0
Bulgaria,USSR-csuvas,0,0,0
USSR-csuvas,Bulgaria,0,0,0
Bulgaria,USSR-fehérorosz,0.05714285714285714,4,4
USSR-fehérorosz,Bulgaria,0.5714285714285714,4,0
Bulgaria,USSR-finn,0,0,0
USSR-finn,Bulgaria,0,0,0
Bulgaria,USSR-grúz,0.11428571428571428,8,6.5
USSR-grúz,Bulgaria,0.34782608695652173,8,1.5
Bulgaria,USSR-kazah,0.07142857142857142,5,5
USSR-kazah,Bulgaria,0.5555555555555556,5,0
Bulgaria,USSR-kirgiz,0.04285714285714286,3,2
USSR-kirgiz,Bulgaria,0.6,3,1
Bulgaria,USSR-lett,0.2857142857142857,20,15
USSR-lett,Bulgaria,0.7142857142857143,20,5
Bulgaria,USSR-litván,0.24285714285714285,17,14
USSR-litván,Bulgaria,0.4857142857142857,17,3
Bulgaria,USSR-moldva,0.1,7,7
USSR-moldva,Bulgaria,0.6363636363636364,7,0
Bulgaria,USSR-orosz,0.7428571428571429,52,26
USSR-orosz,Bulgaria,0.35135135135135137,52,26
Bulgaria,USSR-tadzsik,0.02857142857142857,2,2
USSR-tadzsik,Bulgaria,0.3333333333333333,2,0
Bulgaria,USSR-türkmén,0.05714285714285714,4,4
USSR-türkmén,Bulgaria,0.8,4,0
Bulgaria,USSR-udmurt,0.014285714285714285,1,1
USSR-udmurt,Bulgaria,0.5,1,0
Bulgaria,USSR-ukrán,0.37142857142857144,26,18.5
USSR-ukrán,Bulgaria,0.5777777777777777,26,7.5
Bulgaria,USSR-észt,0.21428571428571427,15,13
USSR-észt,Bulgaria,0.45454545454545453,15,2
Bulgaria,USSR-örmény,0.15714285714285714,11,9
USSR-örmény,Bulgaria,0.6875,11,2
Bulgaria,USSR-üzbég,0.07142857142857142,5,5
USSR-üzbég,Bulgaria,0.625,5,0
Bulgaria,Venezuela,0.014285714285714285,1,1
Venezuela,Bulgaria,0.5,1,0
Bulgaria,Vietnam,0.07142857142857142,5,5
Vietnam,Bulgaria,1,5,0
Bulgaria,Yugoslavia,0.38571428571428573,27,13.5
Yugoslavia,Bulgaria,0.32926829268292684,27,13.5
Canada,Canada,NA,NA,NA
Canada,Chile,0,0,0
Chile,Canada,0,0,0
Canada,Colombia,0,0,0
Colombia,Canada,0,0,0
Canada,Cuba,0,0,0
Cuba,Canada,0,0,0
Canada,Czechoslovakia-cseh,0.16666666666666666,1,0
Czechoslovakia-cseh,Canada,0.0070921985815602835,1,1
Canada,Czechoslovakia-szlovák,0.16666666666666666,1,0
Czechoslovakia-szlovák,Canada,0.006024096385542169,1,1
Canada,Denmark,0.16666666666666666,1,0
Denmark,Canada,0.05555555555555555,1,1
Canada,Egypt,0,0,0
Egypt,Canada,0,0,0
Canada,Federal Republic of Germany,0.3333333333333333,2,0
Federal Republic of Germany,Canada,0.02127659574468085,2,2
Canada,Finland,0,0,0
Finland,Canada,0,0,0
Canada,France,0.16666666666666666,1,0
France,Canada,0.016666666666666666,1,1
Canada,GDR,0.16666666666666666,1,0
GDR,Canada,0.0064516129032258064,1,1
Canada,Greece,0,0,0
Greece,Canada,0,0,0
Canada,Hungary,0,0,0
Hungary,Canada,0,0,0
Canada,India,0,0,0
India,Canada,0,0,0
Canada,Iran,0,0,0
Iran,Canada,0,0,0
Canada,Israel,0,0,0
Israel,Canada,0,0,0
Canada,Italy,0.16666666666666666,1,0
Italy,Canada,0.020833333333333332,1,1
Canada,Japan,0,0,0
Japan,Canada,0,0,0
Canada,Liechtenstein,0,0,0
Liechtenstein,Canada,0,0,0
Canada,Malaysia,0,0,0
Malaysia,Canada,0,0,0
Canada,Mexico,0,0,0
Mexico,Canada,0,0,0
Canada,Mongolia,0,0,0
Mongolia,Canada,0,0,0
Canada,Netherlands,0,0,0
Netherlands,Canada,0,0,0
Canada,North Korea,0,0,0
North Korea,Canada,0,0,0
Canada,Norway,0,0,0
Norway,Canada,0,0,0
Canada,PR China,0.16666666666666666,1,0
PR China,Canada,0.043478260869565216,1,1
Canada,Poland,0.16666666666666666,1,0
Poland,Canada,0.0072992700729927005,1,1
Canada,Portugal,0,0,0
Portugal,Canada,0,0,0
Canada,Romania,0,0,0
Romania,Canada,0,0,0
Canada,Singapore,0,0,0
Singapore,Canada,0,0,0
Canada,South Korea,0,0,0
South Korea,Canada,0,0,0
Canada,Spain,0,0,0
Spain,Canada,0,0,0
Canada,Sweden,0,0,0
Sweden,Canada,0,0,0
Canada,Switzerland,0,0,0
Switzerland,Canada,0,0,0
Canada,Turkey,0,0,0
Turkey,Canada,0,0,0
Canada,UK,0.16666666666666666,1,0
UK,Canada,0.03571428571428571,1,1
Canada,USA,0.16666666666666666,1,1
USA,Canada,0.021739130434782608,1,0
Canada,USSR-altaji,0,0,0
USSR-altaji,Canada,0,0,0
Canada,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Canada,0,0,0
Canada,USSR-baskir,0,0,0
USSR-baskir,Canada,0,0,0
Canada,USSR-csuvas,0,0,0
USSR-csuvas,Canada,0,0,0
Canada,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Canada,0,0,0
Canada,USSR-finn,0,0,0
USSR-finn,Canada,0,0,0
Canada,USSR-grúz,0,0,0
USSR-grúz,Canada,0,0,0
Canada,USSR-kazah,0,0,0
USSR-kazah,Canada,0,0,0
Canada,USSR-kirgiz,0,0,0
USSR-kirgiz,Canada,0,0,0
Canada,USSR-lett,0,0,0
USSR-lett,Canada,0,0,0
Canada,USSR-litván,0,0,0
USSR-litván,Canada,0,0,0
Canada,USSR-moldva,0,0,0
USSR-moldva,Canada,0,0,0
Canada,USSR-orosz,0.16666666666666666,1,0
USSR-orosz,Canada,0.006756756756756757,1,1
Canada,USSR-tadzsik,0,0,0
USSR-tadzsik,Canada,0,0,0
Canada,USSR-türkmén,0,0,0
USSR-türkmén,Canada,0,0,0
Canada,USSR-udmurt,0,0,0
USSR-udmurt,Canada,0,0,0
Canada,USSR-ukrán,0,0,0
USSR-ukrán,Canada,0,0,0
Canada,USSR-észt,0,0,0
USSR-észt,Canada,0,0,0
Canada,USSR-örmény,0,0,0
USSR-örmény,Canada,0,0,0
Canada,USSR-üzbég,0,0,0
USSR-üzbég,Canada,0,0,0
Canada,Venezuela,0,0,0
Venezuela,Canada,0,0,0
Canada,Vietnam,0,0,0
Vietnam,Canada,0,0,0
Canada,Yugoslavia,0,0,0
Yugoslavia,Canada,0,0,0
Chile,Chile,NA,NA,NA
Chile,Colombia,0,0,0
Colombia,Chile,0,0,0
Chile,Cuba,0,0,0
Cuba,Chile,0,0,0
Chile,Czechoslovakia-cseh,0.5,1,0
Czechoslovakia-cseh,Chile,0.0070921985815602835,1,1
Chile,Czechoslovakia-szlovák,0.5,1,0
Czechoslovakia-szlovák,Chile,0.006024096385542169,1,1
Chile,Denmark,0.5,1,0
Denmark,Chile,0.05555555555555555,1,1
Chile,Egypt,0,0,0
Egypt,Chile,0,0,0
Chile,Federal Republic of Germany,0.5,1,0
Federal Republic of Germany,Chile,0.010638297872340425,1,1
Chile,Finland,0.5,1,0
Finland,Chile,0.023809523809523808,1,1
Chile,France,0.5,1,0
France,Chile,0.016666666666666666,1,1
Chile,GDR,0.5,1,0
GDR,Chile,0.0064516129032258064,1,1
Chile,Greece,0,0,0
Greece,Chile,0,0,0
Chile,Hungary,0.5,1,1
Hungary,Chile,0.009523809523809525,1,0
Chile,India,0,0,0
India,Chile,0,0,0
Chile,Iran,0,0,0
Iran,Chile,0,0,0
Chile,Israel,0.5,1,1
Israel,Chile,0.03571428571428571,1,0
Chile,Italy,0.5,1,0
Italy,Chile,0.020833333333333332,1,1
Chile,Japan,0.5,1,0
Japan,Chile,0.06666666666666667,1,1
Chile,Liechtenstein,0,0,0
Liechtenstein,Chile,0,0,0
Chile,Malaysia,0,0,0
Malaysia,Chile,0,0,0
Chile,Mexico,0,0,0
Mexico,Chile,0,0,0
Chile,Mongolia,0,0,0
Mongolia,Chile,0,0,0
Chile,Netherlands,0.5,1,0
Netherlands,Chile,0.030303030303030304,1,1
Chile,North Korea,0,0,0
North Korea,Chile,0,0,0
Chile,Norway,0.5,1,0
Norway,Chile,0.043478260869565216,1,1
Chile,PR China,0.5,1,0
PR China,Chile,0.043478260869565216,1,1
Chile,Poland,0.5,1,0
Poland,Chile,0.0072992700729927005,1,1
Chile,Portugal,0,0,0
Portugal,Chile,0,0,0
Chile,Romania,0.5,1,0
Romania,Chile,0.0072992700729927005,1,1
Chile,Singapore,0,0,0
Singapore,Chile,0,0,0
Chile,South Korea,0,0,0
South Korea,Chile,0,0,0
Chile,Spain,0.5,1,0
Spain,Chile,0.029411764705882353,1,1
Chile,Sweden,0.5,1,0
Sweden,Chile,0.02857142857142857,1,1
Chile,Switzerland,0.5,1,0
Switzerland,Chile,0.045454545454545456,1,1
Chile,Turkey,0.5,1,0
Turkey,Chile,0.03333333333333333,1,1
Chile,UK,1,2,0
UK,Chile,0.07142857142857142,2,2
Chile,USA,0.5,1,0
USA,Chile,0.021739130434782608,1,1
Chile,USSR-altaji,0,0,0
USSR-altaji,Chile,0,0,0
Chile,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Chile,0,0,0
Chile,USSR-baskir,0,0,0
USSR-baskir,Chile,0,0,0
Chile,USSR-csuvas,0,0,0
USSR-csuvas,Chile,0,0,0
Chile,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Chile,0,0,0
Chile,USSR-finn,0,0,0
USSR-finn,Chile,0,0,0
Chile,USSR-grúz,0,0,0
USSR-grúz,Chile,0,0,0
Chile,USSR-kazah,0,0,0
USSR-kazah,Chile,0,0,0
Chile,USSR-kirgiz,0,0,0
USSR-kirgiz,Chile,0,0,0
Chile,USSR-lett,0.5,1,1
USSR-lett,Chile,0.03571428571428571,1,0
Chile,USSR-litván,0.5,1,1
USSR-litván,Chile,0.02857142857142857,1,0
Chile,USSR-moldva,0,0,0
USSR-moldva,Chile,0,0,0
Chile,USSR-orosz,0.5,1,1
USSR-orosz,Chile,0.006756756756756757,1,0
Chile,USSR-tadzsik,0,0,0
USSR-tadzsik,Chile,0,0,0
Chile,USSR-türkmén,0,0,0
USSR-türkmén,Chile,0,0,0
Chile,USSR-udmurt,0,0,0
USSR-udmurt,Chile,0,0,0
Chile,USSR-ukrán,0.5,1,0
USSR-ukrán,Chile,0.022222222222222223,1,1
Chile,USSR-észt,0,0,0
USSR-észt,Chile,0,0,0
Chile,USSR-örmény,0,0,0
USSR-örmény,Chile,0,0,0
Chile,USSR-üzbég,0.5,1,1
USSR-üzbég,Chile,0.125,1,0
Chile,Venezuela,0,0,0
Venezuela,Chile,0,0,0
Chile,Vietnam,0,0,0
Vietnam,Chile,0,0,0
Chile,Yugoslavia,1,2,1
Yugoslavia,Chile,0.024390243902439025,2,1
Colombia,Colombia,NA,NA,NA
Colombia,Cuba,0,0,0
Cuba,Colombia,0,0,0
Colombia,Czechoslovakia-cseh,1,1,0
Czechoslovakia-cseh,Colombia,0.0070921985815602835,1,1
Colombia,Czechoslovakia-szlovák,1,1,0
Czechoslovakia-szlovák,Colombia,0.006024096385542169,1,1
Colombia,Denmark,0,0,0
Denmark,Colombia,0,0,0
Colombia,Egypt,0,0,0
Egypt,Colombia,0,0,0
Colombia,Federal Republic of Germany,1,1,0
Federal Republic of Germany,Colombia,0.010638297872340425,1,1
Colombia,Finland,1,1,0
Finland,Colombia,0.023809523809523808,1,1
Colombia,France,1,1,0
France,Colombia,0.016666666666666666,1,1
Colombia,GDR,1,1,1
GDR,Colombia,0.0064516129032258064,1,0
Colombia,Greece,0,0,0
Greece,Colombia,0,0,0
Colombia,Hungary,1,1,1
Hungary,Colombia,0.009523809523809525,1,0
Colombia,India,0,0,0
India,Colombia,0,0,0
Colombia,Iran,0,0,0
Iran,Colombia,0,0,0
Colombia,Israel,1,1,0
Israel,Colombia,0.03571428571428571,1,1
Colombia,Italy,1,1,0
Italy,Colombia,0.020833333333333332,1,1
Colombia,Japan,1,1,0
Japan,Colombia,0.06666666666666667,1,1
Colombia,Liechtenstein,1,1,0.5
Liechtenstein,Colombia,1,1,0.5
Colombia,Malaysia,0,0,0
Malaysia,Colombia,0,0,0
Colombia,Mexico,0,0,0
Mexico,Colombia,0,0,0
Colombia,Mongolia,0,0,0
Mongolia,Colombia,0,0,0
Colombia,Netherlands,0,0,0
Netherlands,Colombia,0,0,0
Colombia,North Korea,0,0,0
North Korea,Colombia,0,0,0
Colombia,Norway,0,0,0
Norway,Colombia,0,0,0
Colombia,PR China,0,0,0
PR China,Colombia,0,0,0
Colombia,Poland,1,1,0
Poland,Colombia,0.0072992700729927005,1,1
Colombia,Portugal,0,0,0
Portugal,Colombia,0,0,0
Colombia,Romania,1,1,0
Romania,Colombia,0.0072992700729927005,1,1
Colombia,Singapore,0,0,0
Singapore,Colombia,0,0,0
Colombia,South Korea,0,0,0
South Korea,Colombia,0,0,0
Colombia,Spain,1,1,0
Spain,Colombia,0.029411764705882353,1,1
Colombia,Sweden,1,1,0
Sweden,Colombia,0.02857142857142857,1,1
Colombia,Switzerland,0,0,0
Switzerland,Colombia,0,0,0
Colombia,Turkey,1,1,0
Turkey,Colombia,0.03333333333333333,1,1
Colombia,UK,1,1,0
UK,Colombia,0.03571428571428571,1,1
Colombia,USA,1,1,0
USA,Colombia,0.021739130434782608,1,1
Colombia,USSR-altaji,0,0,0
USSR-altaji,Colombia,0,0,0
Colombia,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Colombia,0,0,0
Colombia,USSR-baskir,0,0,0
USSR-baskir,Colombia,0,0,0
Colombia,USSR-csuvas,0,0,0
USSR-csuvas,Colombia,0,0,0
Colombia,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Colombia,0,0,0
Colombia,USSR-finn,0,0,0
USSR-finn,Colombia,0,0,0
Colombia,USSR-grúz,1,1,1
USSR-grúz,Colombia,0.043478260869565216,1,0
Colombia,USSR-kazah,0,0,0
USSR-kazah,Colombia,0,0,0
Colombia,USSR-kirgiz,0,0,0
USSR-kirgiz,Colombia,0,0,0
Colombia,USSR-lett,0,0,0
USSR-lett,Colombia,0,0,0
Colombia,USSR-litván,1,1,0
USSR-litván,Colombia,0.02857142857142857,1,1
Colombia,USSR-moldva,1,1,0
USSR-moldva,Colombia,0.09090909090909091,1,1
Colombia,USSR-orosz,1,1,0
USSR-orosz,Colombia,0.006756756756756757,1,1
Colombia,USSR-tadzsik,0,0,0
USSR-tadzsik,Colombia,0,0,0
Colombia,USSR-türkmén,0,0,0
USSR-türkmén,Colombia,0,0,0
Colombia,USSR-udmurt,0,0,0
USSR-udmurt,Colombia,0,0,0
Colombia,USSR-ukrán,1,1,0
USSR-ukrán,Colombia,0.022222222222222223,1,1
Colombia,USSR-észt,1,1,0
USSR-észt,Colombia,0.030303030303030304,1,1
Colombia,USSR-örmény,1,1,0
USSR-örmény,Colombia,0.0625,1,1
Colombia,USSR-üzbég,0,0,0
USSR-üzbég,Colombia,0,0,0
Colombia,Venezuela,0,0,0
Venezuela,Colombia,0,0,0
Colombia,Vietnam,0,0,0
Vietnam,Colombia,0,0,0
Colombia,Yugoslavia,1,1,0
Yugoslavia,Colombia,0.012195121951219513,1,1
Cuba,Cuba,NA,NA,NA
Cuba,Czechoslovakia-cseh,1,5,0
Czechoslovakia-cseh,Cuba,0.03546099290780142,5,5
Cuba,Czechoslovakia-szlovák,1,5,0
Czechoslovakia-szlovák,Cuba,0.030120481927710843,5,5
Cuba,Denmark,0.2,1,1
Denmark,Cuba,0.05555555555555555,1,0
Cuba,Egypt,0.2,1,0
Egypt,Cuba,0.2,1,1
Cuba,Federal Republic of Germany,0.6,3,1
Federal Republic of Germany,Cuba,0.031914893617021274,3,2
Cuba,Finland,0.8,4,2
Finland,Cuba,0.09523809523809523,4,2
Cuba,France,0.6,3,0
France,Cuba,0.05,3,3
Cuba,GDR,1,5,0
GDR,Cuba,0.03225806451612903,5,5
Cuba,Greece,0.2,1,1
Greece,Cuba,0.25,1,0
Cuba,Hungary,1,5,0
Hungary,Cuba,0.047619047619047616,5,5
Cuba,India,0.4,2,2
India,Cuba,0.6666666666666666,2,0
Cuba,Iran,0.2,1,0
Iran,Cuba,0.2,1,1
Cuba,Israel,0.4,2,1
Israel,Cuba,0.07142857142857142,2,1
Cuba,Italy,0.8,4,0
Italy,Cuba,0.08333333333333333,4,4
Cuba,Japan,0.4,2,1.5
Japan,Cuba,0.13333333333333333,2,0.5
Cuba,Liechtenstein,0,0,0
Liechtenstein,Cuba,0,0,0
Cuba,Malaysia,0,0,0
Malaysia,Cuba,0,0,0
Cuba,Mexico,0,0,0
Mexico,Cuba,0,0,0
Cuba,Mongolia,0.4,2,1
Mongolia,Cuba,0.4,2,1
Cuba,Netherlands,0.4,2,1
Netherlands,Cuba,0.06060606060606061,2,1
Cuba,North Korea,0.2,1,0
North Korea,Cuba,1,1,1
Cuba,Norway,0.8,4,1.5
Norway,Cuba,0.17391304347826086,4,2.5
Cuba,PR China,0.4,2,0
PR China,Cuba,0.08695652173913043,2,2
Cuba,Poland,1,5,1.5
Poland,Cuba,0.0364963503649635,5,3.5
Cuba,Portugal,0.4,2,2
Portugal,Cuba,0.3333333333333333,2,0
Cuba,Romania,1,5,0
Romania,Cuba,0.0364963503649635,5,5
Cuba,Singapore,0,0,0
Singapore,Cuba,0,0,0
Cuba,South Korea,0,0,0
South Korea,Cuba,0,0,0
Cuba,Spain,0.6,3,1
Spain,Cuba,0.08823529411764706,3,2
Cuba,Sweden,0.6,3,1.5
Sweden,Cuba,0.08571428571428572,3,1.5
Cuba,Switzerland,0.2,1,0.5
Switzerland,Cuba,0.045454545454545456,1,0.5
Cuba,Turkey,0.6,3,2.5
Turkey,Cuba,0.1,3,0.5
Cuba,UK,0.6,3,2
UK,Cuba,0.10714285714285714,3,1
Cuba,USA,0.8,4,1
USA,Cuba,0.08695652173913043,4,3
Cuba,USSR-altaji,0,0,0
USSR-altaji,Cuba,0,0,0
Cuba,USSR-azerbajdzsán,0.2,1,0
USSR-azerbajdzsán,Cuba,0.1,1,1
Cuba,USSR-baskir,0.2,1,0
USSR-baskir,Cuba,1,1,1
Cuba,USSR-csuvas,0,0,0
USSR-csuvas,Cuba,0,0,0
Cuba,USSR-fehérorosz,0.2,1,0
USSR-fehérorosz,Cuba,0.14285714285714285,1,1
Cuba,USSR-finn,0,0,0
USSR-finn,Cuba,0,0,0
Cuba,USSR-grúz,0.4,2,0
USSR-grúz,Cuba,0.08695652173913043,2,2
Cuba,USSR-kazah,0.2,1,0
USSR-kazah,Cuba,0.1111111111111111,1,1
Cuba,USSR-kirgiz,0.2,1,0
USSR-kirgiz,Cuba,0.2,1,1
Cuba,USSR-lett,0.8,4,2.5
USSR-lett,Cuba,0.14285714285714285,4,1.5
Cuba,USSR-litván,0.8,4,1
USSR-litván,Cuba,0.11428571428571428,4,3
Cuba,USSR-moldva,0.2,1,0
USSR-moldva,Cuba,0.09090909090909091,1,1
Cuba,USSR-orosz,1,5,0
USSR-orosz,Cuba,0.033783783783783786,5,5
Cuba,USSR-tadzsik,0.2,1,0
USSR-tadzsik,Cuba,0.16666666666666666,1,1
Cuba,USSR-türkmén,0.4,2,1
USSR-türkmén,Cuba,0.4,2,1
Cuba,USSR-udmurt,0.2,1,1
USSR-udmurt,Cuba,0.5,1,0
Cuba,USSR-ukrán,1,5,3
USSR-ukrán,Cuba,0.1111111111111111,5,2
Cuba,USSR-észt,0.6,3,0
USSR-észt,Cuba,0.09090909090909091,3,3
Cuba,USSR-örmény,0.2,1,0
USSR-örmény,Cuba,0.0625,1,1
Cuba,USSR-üzbég,0.4,2,0.5
USSR-üzbég,Cuba,0.25,2,1.5
Cuba,Venezuela,0,0,0
Venezuela,Cuba,0,0,0
Cuba,Vietnam,0.6,3,1.5
Vietnam,Cuba,0.6,3,1.5
Cuba,Yugoslavia,1,5,1
Yugoslavia,Cuba,0.06097560975609756,5,4
Czechoslovakia-cseh,Czechoslovakia-cseh,NA,NA,NA
