region1,region2,ratio,common_authors,first
Malaysia,Bulgaria,0,0,0
Bulgaria,Mexico,0,0,0
Mexico,Bulgaria,0,0,0
Bulgaria,Mongolia,0.014285714285714285,1,1
Mongolia,Bulgaria,0.2,1,0
Bulgaria,Netherlands,0,0,0
Netherlands,Bulgaria,0,0,0
Bulgaria,North Korea,0,0,0
North Korea,Bulgaria,0,0,0
Bulgaria,Norway,0,0,0
Norway,Bulgaria,0,0,0
Bulgaria,PR China,0.014285714285714285,1,0
PR China,Bulgaria,0.043478260869565216,1,1
Bulgaria,Poland,0.07142857142857142,5,3.5
Poland,Bulgaria,0.0364963503649635,5,1.5
Bulgaria,Portugal,0,0,0
Portugal,Bulgaria,0,0,0
Bulgaria,Romania,0.05714285714285714,4,2
Romania,Bulgaria,0.029197080291970802,4,2
Bulgaria,Singapore,0,0,0
Singapore,Bulgaria,0,0,0
Bulgaria,South Korea,0,0,0
South Korea,Bulgaria,0,0,0
Bulgaria,Spain,0,0,0
Spain,Bulgaria,0,0,0
Bulgaria,Sweden,0,0,0
Sweden,Bulgaria,0,0,0
Bulgaria,Switzerland,0,0,0
Switzerland,Bulgaria,0,0,0
Bulgaria,Turkey,0,0,0
Turkey,Bulgaria,0,0,0
Bulgaria,UK,0,0,0
UK,Bulgaria,0,0,0
Bulgaria,USA,0,0,0
USA,Bulgaria,0,0,0
Bulgaria,USSR-altaji,0,0,0
USSR-altaji,Bulgaria,0,0,0
Bulgaria,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Bulgaria,0,0,0
Bulgaria,USSR-baskir,0,0,0
USSR-baskir,Bulgaria,0,0,0
Bulgaria,USSR-csuvas,0,0,0
USSR-csuvas,Bulgaria,0,0,0
Bulgaria,USSR-fehérorosz,0.014285714285714285,1,1
USSR-fehérorosz,Bulgaria,0.14285714285714285,1,0
Bulgaria,USSR-finn,0,0,0
USSR-finn,Bulgaria,0,0,0
Bulgaria,USSR-grúz,0.014285714285714285,1,1
USSR-grúz,Bulgaria,0.043478260869565216,1,0
Bulgaria,USSR-kazah,0.014285714285714285,1,1
USSR-kazah,Bulgaria,0.1111111111111111,1,0
Bulgaria,USSR-kirgiz,0.014285714285714285,1,0
USSR-kirgiz,Bulgaria,0.2,1,1
Bulgaria,USSR-lett,0.04285714285714286,3,1.5
USSR-lett,Bulgaria,0.10714285714285714,3,1.5
Bulgaria,USSR-litván,0.04285714285714286,3,2
USSR-litván,Bulgaria,0.08571428571428572,3,1
Bulgaria,USSR-moldva,0,0,0
USSR-moldva,Bulgaria,0,0,0
Bulgaria,USSR-orosz,0.21428571428571427,15,7.5
USSR-orosz,Bulgaria,0.10135135135135136,15,7.5
Bulgaria,USSR-tadzsik,0,0,0
USSR-tadzsik,Bulgaria,0,0,0
Bulgaria,USSR-türkmén,0,0,0
USSR-türkmén,Bulgaria,0,0,0
Bulgaria,USSR-udmurt,0,0,0
USSR-udmurt,Bulgaria,0,0,0
Bulgaria,USSR-ukrán,0.11428571428571428,8,3
USSR-ukrán,Bulgaria,0.17777777777777778,8,5
Bulgaria,USSR-észt,0.014285714285714285,1,0
USSR-észt,Bulgaria,0.030303030303030304,1,1
Bulgaria,USSR-örmény,0.04285714285714286,3,1
USSR-örmény,Bulgaria,0.1875,3,2
Bulgaria,USSR-üzbég,0.014285714285714285,1,1
USSR-üzbég,Bulgaria,0.125,1,0
Bulgaria,Venezuela,0,0,0
Venezuela,Bulgaria,0,0,0
Bulgaria,Vietnam,0,0,0
Vietnam,Bulgaria,0,0,0
Bulgaria,Yugoslavia,0,0,0
Yugoslavia,Bulgaria,0,0,0
Canada,Canada,NA,NA,NA
Canada,Chile,0,0,0
Chile,Canada,0,0,0
Canada,Colombia,0,0,0
Colombia,Canada,0,0,0
Canada,Cuba,0,0,0
Cuba,Canada,0,0,0
Canada,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Canada,0,0,0
Canada,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Canada,0,0,0
Canada,Denmark,0,0,0
Denmark,Canada,0,0,0
Canada,Egypt,0,0,0
Egypt,Canada,0,0,0
Canada,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Canada,0,0,0
Canada,Finland,0,0,0
Finland,Canada,0,0,0
Canada,France,0,0,0
France,Canada,0,0,0
Canada,GDR,0,0,0
GDR,Canada,0,0,0
Canada,Greece,0,0,0
Greece,Canada,0,0,0
Canada,Hungary,0,0,0
Hungary,Canada,0,0,0
Canada,India,0,0,0
India,Canada,0,0,0
Canada,Iran,0,0,0
Iran,Canada,0,0,0
Canada,Israel,0,0,0
Israel,Canada,0,0,0
Canada,Italy,0,0,0
Italy,Canada,0,0,0
Canada,Japan,0,0,0
Japan,Canada,0,0,0
Canada,Liechtenstein,0,0,0
Liechtenstein,Canada,0,0,0
Canada,Malaysia,0,0,0
Malaysia,Canada,0,0,0
Canada,Mexico,0,0,0
Mexico,Canada,0,0,0
Canada,Mongolia,0,0,0
Mongolia,Canada,0,0,0
Canada,Netherlands,0,0,0
Netherlands,Canada,0,0,0
Canada,North Korea,0,0,0
North Korea,Canada,0,0,0
Canada,Norway,0,0,0
Norway,Canada,0,0,0
Canada,PR China,0,0,0
PR China,Canada,0,0,0
Canada,Poland,0,0,0
Poland,Canada,0,0,0
Canada,Portugal,0,0,0
Portugal,Canada,0,0,0
Canada,Romania,0,0,0
Romania,Canada,0,0,0
Canada,Singapore,0,0,0
Singapore,Canada,0,0,0
Canada,South Korea,0,0,0
South Korea,Canada,0,0,0
Canada,Spain,0,0,0
Spain,Canada,0,0,0
Canada,Sweden,0,0,0
Sweden,Canada,0,0,0
Canada,Switzerland,0,0,0
Switzerland,Canada,0,0,0
Canada,Turkey,0,0,0
Turkey,Canada,0,0,0
Canada,UK,0,0,0
UK,Canada,0,0,0
Canada,USA,0,0,0
USA,Canada,0,0,0
Canada,USSR-altaji,0,0,0
USSR-altaji,Canada,0,0,0
Canada,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Canada,0,0,0
Canada,USSR-baskir,0,0,0
USSR-baskir,Canada,0,0,0
Canada,USSR-csuvas,0,0,0
USSR-csuvas,Canada,0,0,0
Canada,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Canada,0,0,0
Canada,USSR-finn,0,0,0
USSR-finn,Canada,0,0,0
Canada,USSR-grúz,0,0,0
USSR-grúz,Canada,0,0,0
Canada,USSR-kazah,0,0,0
USSR-kazah,Canada,0,0,0
Canada,USSR-kirgiz,0,0,0
USSR-kirgiz,Canada,0,0,0
Canada,USSR-lett,0,0,0
USSR-lett,Canada,0,0,0
Canada,USSR-litván,0,0,0
USSR-litván,Canada,0,0,0
Canada,USSR-moldva,0,0,0
USSR-moldva,Canada,0,0,0
Canada,USSR-orosz,0,0,0
USSR-orosz,Canada,0,0,0
Canada,USSR-tadzsik,0,0,0
USSR-tadzsik,Canada,0,0,0
Canada,USSR-türkmén,0,0,0
USSR-türkmén,Canada,0,0,0
Canada,USSR-udmurt,0,0,0
USSR-udmurt,Canada,0,0,0
Canada,USSR-ukrán,0,0,0
USSR-ukrán,Canada,0,0,0
Canada,USSR-észt,0,0,0
USSR-észt,Canada,0,0,0
Canada,USSR-örmény,0,0,0
USSR-örmény,Canada,0,0,0
Canada,USSR-üzbég,0,0,0
USSR-üzbég,Canada,0,0,0
Canada,Venezuela,0,0,0
Venezuela,Canada,0,0,0
Canada,Vietnam,0,0,0
Vietnam,Canada,0,0,0
Canada,Yugoslavia,0,0,0
Yugoslavia,Canada,0,0,0
Chile,Chile,NA,NA,NA
Chile,Colombia,0,0,0
Colombia,Chile,0,0,0
Chile,Cuba,0,0,0
Cuba,Chile,0,0,0
Chile,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Chile,0,0,0
Chile,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Chile,0,0,0
Chile,Denmark,0,0,0
Denmark,Chile,0,0,0
Chile,Egypt,0,0,0
Egypt,Chile,0,0,0
Chile,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Chile,0,0,0
Chile,Finland,0,0,0
Finland,Chile,0,0,0
Chile,France,0,0,0
France,Chile,0,0,0
Chile,GDR,0,0,0
GDR,Chile,0,0,0
Chile,Greece,0,0,0
Greece,Chile,0,0,0
Chile,Hungary,0,0,0
Hungary,Chile,0,0,0
Chile,India,0,0,0
India,Chile,0,0,0
Chile,Iran,0,0,0
Iran,Chile,0,0,0
Chile,Israel,0,0,0
Israel,Chile,0,0,0
Chile,Italy,0,0,0
Italy,Chile,0,0,0
Chile,Japan,0,0,0
Japan,Chile,0,0,0
Chile,Liechtenstein,0,0,0
Liechtenstein,Chile,0,0,0
Chile,Malaysia,0,0,0
Malaysia,Chile,0,0,0
Chile,Mexico,0,0,0
Mexico,Chile,0,0,0
Chile,Mongolia,0,0,0
Mongolia,Chile,0,0,0
Chile,Netherlands,0,0,0
Netherlands,Chile,0,0,0
Chile,North Korea,0,0,0
North Korea,Chile,0,0,0
Chile,Norway,0,0,0
Norway,Chile,0,0,0
Chile,PR China,0,0,0
PR China,Chile,0,0,0
Chile,Poland,0,0,0
Poland,Chile,0,0,0
Chile,Portugal,0,0,0
Portugal,Chile,0,0,0
Chile,Romania,0,0,0
Romania,Chile,0,0,0
Chile,Singapore,0,0,0
Singapore,Chile,0,0,0
Chile,South Korea,0,0,0
South Korea,Chile,0,0,0
Chile,Spain,0,0,0
Spain,Chile,0,0,0
Chile,Sweden,0,0,0
Sweden,Chile,0,0,0
Chile,Switzerland,0,0,0
Switzerland,Chile,0,0,0
Chile,Turkey,0,0,0
Turkey,Chile,0,0,0
Chile,UK,0,0,0
UK,Chile,0,0,0
Chile,USA,0,0,0
USA,Chile,0,0,0
Chile,USSR-altaji,0,0,0
USSR-altaji,Chile,0,0,0
Chile,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Chile,0,0,0
Chile,USSR-baskir,0,0,0
USSR-baskir,Chile,0,0,0
Chile,USSR-csuvas,0,0,0
USSR-csuvas,Chile,0,0,0
Chile,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Chile,0,0,0
Chile,USSR-finn,0,0,0
USSR-finn,Chile,0,0,0
Chile,USSR-grúz,0,0,0
USSR-grúz,Chile,0,0,0
Chile,USSR-kazah,0,0,0
USSR-kazah,Chile,0,0,0
Chile,USSR-kirgiz,0,0,0
USSR-kirgiz,Chile,0,0,0
Chile,USSR-lett,0,0,0
USSR-lett,Chile,0,0,0
Chile,USSR-litván,0,0,0
USSR-litván,Chile,0,0,0
Chile,USSR-moldva,0,0,0
USSR-moldva,Chile,0,0,0
Chile,USSR-orosz,0,0,0
USSR-orosz,Chile,0,0,0
Chile,USSR-tadzsik,0,0,0
USSR-tadzsik,Chile,0,0,0
Chile,USSR-türkmén,0,0,0
USSR-türkmén,Chile,0,0,0
Chile,USSR-udmurt,0,0,0
USSR-udmurt,Chile,0,0,0
Chile,USSR-ukrán,0,0,0
USSR-ukrán,Chile,0,0,0
Chile,USSR-észt,0,0,0
USSR-észt,Chile,0,0,0
Chile,USSR-örmény,0,0,0
USSR-örmény,Chile,0,0,0
Chile,USSR-üzbég,0,0,0
USSR-üzbég,Chile,0,0,0
Chile,Venezuela,0,0,0
Venezuela,Chile,0,0,0
Chile,Vietnam,0,0,0
Vietnam,Chile,0,0,0
Chile,Yugoslavia,0,0,0
Yugoslavia,Chile,0,0,0
Colombia,Colombia,NA,NA,NA
Colombia,Cuba,0,0,0
Cuba,Colombia,0,0,0
Colombia,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Colombia,0,0,0
Colombia,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Colombia,0,0,0
Colombia,Denmark,0,0,0
Denmark,Colombia,0,0,0
Colombia,Egypt,0,0,0
Egypt,Colombia,0,0,0
Colombia,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Colombia,0,0,0
Colombia,Finland,0,0,0
Finland,Colombia,0,0,0
Colombia,France,0,0,0
France,Colombia,0,0,0
Colombia,GDR,0,0,0
GDR,Colombia,0,0,0
Colombia,Greece,0,0,0
Greece,Colombia,0,0,0
Colombia,Hungary,0,0,0
Hungary,Colombia,0,0,0
Colombia,India,0,0,0
India,Colombia,0,0,0
Colombia,Iran,0,0,0
Iran,Colombia,0,0,0
Colombia,Israel,0,0,0
Israel,Colombia,0,0,0
Colombia,Italy,0,0,0
Italy,Colombia,0,0,0
Colombia,Japan,0,0,0
Japan,Colombia,0,0,0
Colombia,Liechtenstein,0,0,0
Liechtenstein,Colombia,0,0,0
Colombia,Malaysia,0,0,0
Malaysia,Colombia,0,0,0
Colombia,Mexico,0,0,0
Mexico,Colombia,0,0,0
Colombia,Mongolia,0,0,0
Mongolia,Colombia,0,0,0
Colombia,Netherlands,0,0,0
Netherlands,Colombia,0,0,0
Colombia,North Korea,0,0,0
North Korea,Colombia,0,0,0
Colombia,Norway,0,0,0
Norway,Colombia,0,0,0
Colombia,PR China,0,0,0
PR China,Colombia,0,0,0
Colombia,Poland,0,0,0
Poland,Colombia,0,0,0
Colombia,Portugal,0,0,0
Portugal,Colombia,0,0,0
Colombia,Romania,0,0,0
Romania,Colombia,0,0,0
Colombia,Singapore,0,0,0
Singapore,Colombia,0,0,0
Colombia,South Korea,0,0,0
South Korea,Colombia,0,0,0
Colombia,Spain,0,0,0
Spain,Colombia,0,0,0
Colombia,Sweden,0,0,0
Sweden,Colombia,0,0,0
Colombia,Switzerland,0,0,0
Switzerland,Colombia,0,0,0
Colombia,Turkey,0,0,0
Turkey,Colombia,0,0,0
Colombia,UK,0,0,0
UK,Colombia,0,0,0
Colombia,USA,0,0,0
USA,Colombia,0,0,0
Colombia,USSR-altaji,0,0,0
USSR-altaji,Colombia,0,0,0
Colombia,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Colombia,0,0,0
Colombia,USSR-baskir,0,0,0
USSR-baskir,Colombia,0,0,0
Colombia,USSR-csuvas,0,0,0
USSR-csuvas,Colombia,0,0,0
Colombia,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Colombia,0,0,0
Colombia,USSR-finn,0,0,0
USSR-finn,Colombia,0,0,0
Colombia,USSR-grúz,0,0,0
USSR-grúz,Colombia,0,0,0
Colombia,USSR-kazah,0,0,0
USSR-kazah,Colombia,0,0,0
Colombia,USSR-kirgiz,0,0,0
USSR-kirgiz,Colombia,0,0,0
Colombia,USSR-lett,0,0,0
USSR-lett,Colombia,0,0,0
Colombia,USSR-litván,0,0,0
USSR-litván,Colombia,0,0,0
Colombia,USSR-moldva,0,0,0
USSR-moldva,Colombia,0,0,0
Colombia,USSR-orosz,0,0,0
USSR-orosz,Colombia,0,0,0
Colombia,USSR-tadzsik,0,0,0
USSR-tadzsik,Colombia,0,0,0
Colombia,USSR-türkmén,0,0,0
USSR-türkmén,Colombia,0,0,0
Colombia,USSR-udmurt,0,0,0
USSR-udmurt,Colombia,0,0,0
Colombia,USSR-ukrán,0,0,0
USSR-ukrán,Colombia,0,0,0
Colombia,USSR-észt,0,0,0
USSR-észt,Colombia,0,0,0
Colombia,USSR-örmény,0,0,0
USSR-örmény,Colombia,0,0,0
Colombia,USSR-üzbég,0,0,0
USSR-üzbég,Colombia,0,0,0
Colombia,Venezuela,0,0,0
Venezuela,Colombia,0,0,0
Colombia,Vietnam,0,0,0
Vietnam,Colombia,0,0,0
Colombia,Yugoslavia,0,0,0
Yugoslavia,Colombia,0,0,0
Cuba,Cuba,NA,NA,NA
Cuba,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Cuba,0,0,0
Cuba,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Cuba,0,0,0
Cuba,Denmark,0,0,0
Denmark,Cuba,0,0,0
Cuba,Egypt,0,0,0
Egypt,Cuba,0,0,0
Cuba,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Cuba,0,0,0
Cuba,Finland,0,0,0
Finland,Cuba,0,0,0
Cuba,France,0,0,0
France,Cuba,0,0,0
Cuba,GDR,0,0,0
GDR,Cuba,0,0,0
Cuba,Greece,0,0,0
Greece,Cuba,0,0,0
Cuba,Hungary,0,0,0
Hungary,Cuba,0,0,0
Cuba,India,0,0,0
India,Cuba,0,0,0
Cuba,Iran,0,0,0
Iran,Cuba,0,0,0
Cuba,Israel,0,0,0
Israel,Cuba,0,0,0
Cuba,Italy,0,0,0
Italy,Cuba,0,0,0
Cuba,Japan,0,0,0
Japan,Cuba,0,0,0
Cuba,Liechtenstein,0,0,0
Liechtenstein,Cuba,0,0,0
Cuba,Malaysia,0,0,0
Malaysia,Cuba,0,0,0
Cuba,Mexico,0,0,0
Mexico,Cuba,0,0,0
Cuba,Mongolia,0,0,0
Mongolia,Cuba,0,0,0
Cuba,Netherlands,0,0,0
Netherlands,Cuba,0,0,0
Cuba,North Korea,0,0,0
North Korea,Cuba,0,0,0
Cuba,Norway,0,0,0
Norway,Cuba,0,0,0
Cuba,PR China,0,0,0
PR China,Cuba,0,0,0
Cuba,Poland,0,0,0
Poland,Cuba,0,0,0
Cuba,Portugal,0,0,0
Portugal,Cuba,0,0,0
Cuba,Romania,0,0,0
Romania,Cuba,0,0,0
Cuba,Singapore,0,0,0
Singapore,Cuba,0,0,0
Cuba,South Korea,0,0,0
South Korea,Cuba,0,0,0
Cuba,Spain,0,0,0
Spain,Cuba,0,0,0
Cuba,Sweden,0,0,0
Sweden,Cuba,0,0,0
Cuba,Switzerland,0,0,0
Switzerland,Cuba,0,0,0
Cuba,Turkey,0,0,0
Turkey,Cuba,0,0,0
Cuba,UK,0,0,0
UK,Cuba,0,0,0
Cuba,USA,0,0,0
USA,Cuba,0,0,0
Cuba,USSR-altaji,0,0,0
USSR-altaji,Cuba,0,0,0
Cuba,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Cuba,0,0,0
Cuba,USSR-baskir,0,0,0
USSR-baskir,Cuba,0,0,0
Cuba,USSR-csuvas,0,0,0
USSR-csuvas,Cuba,0,0,0
Cuba,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Cuba,0,0,0
Cuba,USSR-finn,0,0,0
USSR-finn,Cuba,0,0,0
Cuba,USSR-grúz,0,0,0
USSR-grúz,Cuba,0,0,0
Cuba,USSR-kazah,0,0,0
USSR-kazah,Cuba,0,0,0
Cuba,USSR-kirgiz,0,0,0
USSR-kirgiz,Cuba,0,0,0
Cuba,USSR-lett,0,0,0
USSR-lett,Cuba,0,0,0
Cuba,USSR-litván,0,0,0
USSR-litván,Cuba,0,0,0
Cuba,USSR-moldva,0,0,0
USSR-moldva,Cuba,0,0,0
Cuba,USSR-orosz,0,0,0
USSR-orosz,Cuba,0,0,0
Cuba,USSR-tadzsik,0,0,0
USSR-tadzsik,Cuba,0,0,0
Cuba,USSR-türkmén,0,0,0
USSR-türkmén,Cuba,0,0,0
Cuba,USSR-udmurt,0,0,0
USSR-udmurt,Cuba,0,0,0
Cuba,USSR-ukrán,0,0,0
USSR-ukrán,Cuba,0,0,0
Cuba,USSR-észt,0,0,0
USSR-észt,Cuba,0,0,0
Cuba,USSR-örmény,0,0,0
USSR-örmény,Cuba,0,0,0
Cuba,USSR-üzbég,0,0,0
USSR-üzbég,Cuba,0,0,0
Cuba,Venezuela,0,0,0
Venezuela,Cuba,0,0,0
Cuba,Vietnam,0,0,0
Vietnam,Cuba,0,0,0
Cuba,Yugoslavia,0,0,0
Yugoslavia,Cuba,0,0,0
Czechoslovakia-cseh,Czechoslovakia-cseh,NA,NA,NA
Czechoslovakia-cseh,Czechoslovakia-szlovák,0.05673758865248227,8,4
Czechoslovakia-szlovák,Czechoslovakia-cseh,0.04819277108433735,8,4
Czechoslovakia-cseh,Denmark,0,0,0
Denmark,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Egypt,0,0,0
Egypt,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Finland,0,0,0
Finland,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,France,0,0,0
France,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,GDR,0.09929078014184398,14,6
GDR,Czechoslovakia-cseh,0.09032258064516129,14,8
Czechoslovakia-cseh,Greece,0,0,0
Greece,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Hungary,0.03546099290780142,5,3
Hungary,Czechoslovakia-cseh,0.047619047619047616,5,2
Czechoslovakia-cseh,India,0,0,0
India,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Iran,0,0,0
Iran,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Israel,0,0,0
Israel,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Italy,0,0,0
Italy,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Japan,0,0,0
Japan,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Liechtenstein,0,0,0
Liechtenstein,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Malaysia,0,0,0
Malaysia,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Mexico,0,0,0
Mexico,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Mongolia,0.014184397163120567,2,1
Mongolia,Czechoslovakia-cseh,0.4,2,1
Czechoslovakia-cseh,Netherlands,0,0,0
Netherlands,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,North Korea,0,0,0
North Korea,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Norway,0,0,0
Norway,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,PR China,0.014184397163120567,2,1
PR China,Czechoslovakia-cseh,0.08695652173913043,2,1
Czechoslovakia-cseh,Poland,0.0851063829787234,12,7
Poland,Czechoslovakia-cseh,0.08759124087591241,12,5
Czechoslovakia-cseh,Portugal,0,0,0
Portugal,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Romania,0.06382978723404255,9,5
Romania,Czechoslovakia-cseh,0.06569343065693431,9,4
Czechoslovakia-cseh,Singapore,0,0,0
Singapore,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,South Korea,0,0,0
South Korea,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Spain,0,0,0
Spain,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Sweden,0,0,0
Sweden,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Switzerland,0,0,0
Switzerland,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Turkey,0,0,0
Turkey,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,UK,0,0,0
UK,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,USA,0,0,0
USA,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,USSR-altaji,0.0070921985815602835,1,1
USSR-altaji,Czechoslovakia-cseh,1,1,0
Czechoslovakia-cseh,USSR-azerbajdzsán,0.0070921985815602835,1,1
USSR-azerbajdzsán,Czechoslovakia-cseh,0.1,1,0
Czechoslovakia-cseh,USSR-baskir,0,0,0
USSR-baskir,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,USSR-csuvas,0.0070921985815602835,1,1
USSR-csuvas,Czechoslovakia-cseh,1,1,0
Czechoslovakia-cseh,USSR-fehérorosz,0.0070921985815602835,1,1
USSR-fehérorosz,Czechoslovakia-cseh,0.14285714285714285,1,0
Czechoslovakia-cseh,USSR-finn,0.0070921985815602835,1,1
USSR-finn,Czechoslovakia-cseh,1,1,0
Czechoslovakia-cseh,USSR-grúz,0.02127659574468085,3,3
USSR-grúz,Czechoslovakia-cseh,0.13043478260869565,3,0
Czechoslovakia-cseh,USSR-kazah,0.02127659574468085,3,3
USSR-kazah,Czechoslovakia-cseh,0.3333333333333333,3,0
Czechoslovakia-cseh,USSR-kirgiz,0.014184397163120567,2,2
USSR-kirgiz,Czechoslovakia-cseh,0.4,2,0
Czechoslovakia-cseh,USSR-lett,0.02127659574468085,3,2.5
USSR-lett,Czechoslovakia-cseh,0.10714285714285714,3,0.5
Czechoslovakia-cseh,USSR-litván,0.03546099290780142,5,4
USSR-litván,Czechoslovakia-cseh,0.14285714285714285,5,1
Czechoslovakia-cseh,USSR-moldva,0.014184397163120567,2,2
USSR-moldva,Czechoslovakia-cseh,0.18181818181818182,2,0
Czechoslovakia-cseh,USSR-orosz,0.1347517730496454,19,8.5
USSR-orosz,Czechoslovakia-cseh,0.12837837837837837,19,10.5
Czechoslovakia-cseh,USSR-tadzsik,0.0070921985815602835,1,1
USSR-tadzsik,Czechoslovakia-cseh,0.16666666666666666,1,0
Czechoslovakia-cseh,USSR-türkmén,0,0,0
USSR-türkmén,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,USSR-udmurt,0.0070921985815602835,1,1
USSR-udmurt,Czechoslovakia-cseh,0.5,1,0
Czechoslovakia-cseh,USSR-ukrán,0.06382978723404255,9,4
USSR-ukrán,Czechoslovakia-cseh,0.2,9,5
Czechoslovakia-cseh,USSR-észt,0.02127659574468085,3,0
USSR-észt,Czechoslovakia-cseh,0.09090909090909091,3,3
Czechoslovakia-cseh,USSR-örmény,0.02127659574468085,3,3
USSR-örmény,Czechoslovakia-cseh,0.1875,3,0
Czechoslovakia-cseh,USSR-üzbég,0.014184397163120567,2,2
USSR-üzbég,Czechoslovakia-cseh,0.25,2,0
Czechoslovakia-cseh,Venezuela,0,0,0
Venezuela,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Vietnam,0,0,0
Vietnam,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,Yugoslavia,0,0,0
Yugoslavia,Czechoslovakia-cseh,0,0,0
Czechoslovakia-szlovák,Czechoslovakia-szlovák,NA,NA,NA
Czechoslovakia-szlovák,Denmark,0,0,0
Denmark,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Egypt,0,0,0
Egypt,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Finland,0,0,0
Finland,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,France,0,0,0
France,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,GDR,0.05421686746987952,9,6
GDR,Czechoslovakia-szlovák,0.05806451612903226,9,3
Czechoslovakia-szlovák,Greece,0,0,0
Greece,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Hungary,0.024096385542168676,4,2
Hungary,Czechoslovakia-szlovák,0.0380952380952381,4,2
Czechoslovakia-szlovák,India,0,0,0
India,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Iran,0,0,0
Iran,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Israel,0,0,0
Israel,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Italy,0,0,0
Italy,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Japan,0,0,0
Japan,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Liechtenstein,0,0,0
Liechtenstein,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Malaysia,0,0,0
Malaysia,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Mexico,0,0,0
Mexico,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Mongolia,0.006024096385542169,1,1
Mongolia,Czechoslovakia-szlovák,0.2,1,0
Czechoslovakia-szlovák,Netherlands,0,0,0
Netherlands,Czechoslovakia-szlovák,0,0,0
