region1,region2,ratio,common_authors,first
Czechoslovakia-cseh,USSR-altaji,0.006802721088435374,1,1
USSR-altaji,Czechoslovakia-cseh,0.14285714285714285,1,0
Czechoslovakia-cseh,USSR-azerbajdzsán,0.04081632653061224,6,6
USSR-azerbajdzsán,Czechoslovakia-cseh,0.8571428571428571,6,0
Czechoslovakia-cseh,USSR-csuvas,0.006802721088435374,1,1
USSR-csuvas,Czechoslovakia-cseh,0.14285714285714285,1,0
Czechoslovakia-cseh,USSR-fehérorosz,0.027210884353741496,4,3
USSR-fehérorosz,Czechoslovakia-cseh,0.5714285714285714,4,1
Czechoslovakia-cseh,USSR-finn,0.006802721088435374,1,1
USSR-finn,Czechoslovakia-cseh,0.14285714285714285,1,0
Czechoslovakia-cseh,USSR-grúz,0.08843537414965986,13,12
USSR-grúz,Czechoslovakia-cseh,1.8571428571428572,13,1
Czechoslovakia-cseh,USSR-kazah,0.04081632653061224,6,6
USSR-kazah,Czechoslovakia-cseh,0.8571428571428571,6,0
Czechoslovakia-cseh,USSR-kirgiz,0.027210884353741496,4,4
USSR-kirgiz,Czechoslovakia-cseh,0.5714285714285714,4,0
Czechoslovakia-cseh,USSR-lett,0.1292517006802721,19,18
USSR-lett,Czechoslovakia-cseh,2.7142857142857144,19,1
Czechoslovakia-cseh,USSR-litván,0.10884353741496598,16,14
USSR-litván,Czechoslovakia-cseh,2.2857142857142856,16,2
Czechoslovakia-cseh,USSR-liv,0.006802721088435374,1,1
USSR-liv,Czechoslovakia-cseh,0.14285714285714285,1,0
Czechoslovakia-cseh,USSR-moldva,0.05442176870748299,8,7
USSR-moldva,Czechoslovakia-cseh,1.1428571428571428,8,1
Czechoslovakia-cseh,USSR-orosz,0.5238095238095238,77,44
USSR-orosz,Czechoslovakia-cseh,11,77,33
Czechoslovakia-cseh,USSR-tadzsik,0.02040816326530612,3,3
USSR-tadzsik,Czechoslovakia-cseh,0.42857142857142855,3,0
Czechoslovakia-cseh,USSR-türkmén,0.02040816326530612,3,3
USSR-türkmén,Czechoslovakia-cseh,0.42857142857142855,3,0
Czechoslovakia-cseh,USSR-udmurt,0.006802721088435374,1,1
USSR-udmurt,Czechoslovakia-cseh,0.14285714285714285,1,0
Czechoslovakia-cseh,USSR-ukrán,0.19047619047619047,28,22
USSR-ukrán,Czechoslovakia-cseh,4,28,6
Czechoslovakia-cseh,USSR-észt,0.1360544217687075,20,12.5
USSR-észt,Czechoslovakia-cseh,2.857142857142857,20,7.5
Czechoslovakia-cseh,USSR-örmény,0.047619047619047616,7,7
USSR-örmény,Czechoslovakia-cseh,1,7,0
Czechoslovakia-cseh,USSR-üzbég,0.034013605442176874,5,5
USSR-üzbég,Czechoslovakia-cseh,0.7142857142857143,5,0
Czechoslovakia-cseh,United Kingdom,0.09523809523809523,14,10
United Kingdom,Czechoslovakia-cseh,2,14,4
Czechoslovakia-cseh,United States,0.10884353741496598,16,12
United States,Czechoslovakia-cseh,2.2857142857142856,16,4
Czechoslovakia-cseh,Vietnam,0.013605442176870748,2,2
Vietnam,Czechoslovakia-cseh,0.2857142857142857,2,0
Czechoslovakia-cseh,Yugoslavia,0.23809523809523808,35,15
Yugoslavia,Czechoslovakia-cseh,5,35,20
Czechoslovakia-szlovák,Czechoslovakia-szlovák,NA,NA,NA
Czechoslovakia-szlovák,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Denmark,0.06832298136645963,11,7
Denmark,Czechoslovakia-szlovák,1.5714285714285714,11,4
Czechoslovakia-szlovák,Federal Republic of Germany,0.2546583850931677,41,21.5
Federal Republic of Germany,Czechoslovakia-szlovák,5.857142857142857,41,19.5
Czechoslovakia-szlovák,Finland,0.13664596273291926,22,15
Finland,Czechoslovakia-szlovák,3.142857142857143,22,7
Czechoslovakia-szlovák,France,0.20496894409937888,33,18.5
France,Czechoslovakia-szlovák,4.714285714285714,33,14.5
Czechoslovakia-szlovák,German Democratic Republic,0.4906832298136646,79,43
German Democratic Republic,Czechoslovakia-szlovák,11.285714285714286,79,36
Czechoslovakia-szlovák,Hungary,0.32919254658385094,53,25.5
Hungary,Czechoslovakia-szlovák,7.571428571428571,53,27.5
Czechoslovakia-szlovák,Israel,0.049689440993788817,8,5.5
Israel,Czechoslovakia-szlovák,1.1428571428571428,8,2.5
Czechoslovakia-szlovák,Italy,0.16149068322981366,26,15.5
Italy,Czechoslovakia-szlovák,3.7142857142857144,26,10.5
Czechoslovakia-szlovák,Japan,0.049689440993788817,8,5.5
Japan,Czechoslovakia-szlovák,1.1428571428571428,8,2.5
Czechoslovakia-szlovák,Mongolia,0.006211180124223602,1,1
Mongolia,Czechoslovakia-szlovák,0.14285714285714285,1,0
Czechoslovakia-szlovák,Netherlands,0.06832298136645963,11,4.5
Netherlands,Czechoslovakia-szlovák,1.5714285714285714,11,6.5
Czechoslovakia-szlovák,Norway,0.07453416149068323,12,9
Norway,Czechoslovakia-szlovák,1.7142857142857142,12,3
Czechoslovakia-szlovák,Poland,0.422360248447205,68,31.5
Poland,Czechoslovakia-szlovák,9.714285714285714,68,36.5
Czechoslovakia-szlovák,Romania,0.2919254658385093,47,31
Romania,Czechoslovakia-szlovák,6.714285714285714,47,16
Czechoslovakia-szlovák,Spain,0.08074534161490683,13,8
Spain,Czechoslovakia-szlovák,1.8571428571428572,13,5
Czechoslovakia-szlovák,Sweden,0.08695652173913043,14,12
Sweden,Czechoslovakia-szlovák,2,14,2
Czechoslovakia-szlovák,Turkey,0.062111801242236024,10,3
Turkey,Czechoslovakia-szlovák,1.4285714285714286,10,7
Czechoslovakia-szlovák,USSR-altaji,0,0,0
USSR-altaji,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,USSR-azerbajdzsán,0.037267080745341616,6,6
USSR-azerbajdzsán,Czechoslovakia-szlovák,0.8571428571428571,6,0
Czechoslovakia-szlovák,USSR-csuvas,0,0,0
USSR-csuvas,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,USSR-fehérorosz,0.018633540372670808,3,2
USSR-fehérorosz,Czechoslovakia-szlovák,0.42857142857142855,3,1
Czechoslovakia-szlovák,USSR-finn,0,0,0
USSR-finn,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,USSR-grúz,0.07453416149068323,12,11
USSR-grúz,Czechoslovakia-szlovák,1.7142857142857142,12,1
Czechoslovakia-szlovák,USSR-kazah,0.024844720496894408,4,4
USSR-kazah,Czechoslovakia-szlovák,0.5714285714285714,4,0
Czechoslovakia-szlovák,USSR-kirgiz,0.018633540372670808,3,2
USSR-kirgiz,Czechoslovakia-szlovák,0.42857142857142855,3,1
Czechoslovakia-szlovák,USSR-lett,0.12422360248447205,20,19.5
USSR-lett,Czechoslovakia-szlovák,2.857142857142857,20,0.5
Czechoslovakia-szlovák,USSR-litván,0.09937888198757763,16,15
USSR-litván,Czechoslovakia-szlovák,2.2857142857142856,16,1
Czechoslovakia-szlovák,USSR-liv,0.006211180124223602,1,1
USSR-liv,Czechoslovakia-szlovák,0.14285714285714285,1,0
Czechoslovakia-szlovák,USSR-moldva,0.037267080745341616,6,5
USSR-moldva,Czechoslovakia-szlovák,0.8571428571428571,6,1
Czechoslovakia-szlovák,USSR-orosz,0.484472049689441,78,49
USSR-orosz,Czechoslovakia-szlovák,11.142857142857142,78,29
Czechoslovakia-szlovák,USSR-tadzsik,0.012422360248447204,2,2
USSR-tadzsik,Czechoslovakia-szlovák,0.2857142857142857,2,0
Czechoslovakia-szlovák,USSR-türkmén,0.018633540372670808,3,3
USSR-türkmén,Czechoslovakia-szlovák,0.42857142857142855,3,0
Czechoslovakia-szlovák,USSR-udmurt,0,0,0
USSR-udmurt,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,USSR-ukrán,0.17391304347826086,28,21
USSR-ukrán,Czechoslovakia-szlovák,4,28,7
Czechoslovakia-szlovák,USSR-észt,0.13664596273291926,22,18
USSR-észt,Czechoslovakia-szlovák,3.142857142857143,22,4
Czechoslovakia-szlovák,USSR-örmény,0.043478260869565216,7,7
USSR-örmény,Czechoslovakia-szlovák,1,7,0
Czechoslovakia-szlovák,USSR-üzbég,0.024844720496894408,4,4
USSR-üzbég,Czechoslovakia-szlovák,0.5714285714285714,4,0
Czechoslovakia-szlovák,United Kingdom,0.09937888198757763,16,8.5
United Kingdom,Czechoslovakia-szlovák,2.2857142857142856,16,7.5
Czechoslovakia-szlovák,United States,0.09316770186335403,15,12
United States,Czechoslovakia-szlovák,2.142857142857143,15,3
Czechoslovakia-szlovák,Vietnam,0.012422360248447204,2,2
Vietnam,Czechoslovakia-szlovák,0.2857142857142857,2,0
Czechoslovakia-szlovák,Yugoslavia,0.19254658385093168,31,17
Yugoslavia,Czechoslovakia-szlovák,4.428571428571429,31,14
Czechoslovakia-ukrán,Czechoslovakia-ukrán,NA,NA,NA
Czechoslovakia-ukrán,Denmark,0,0,0
Denmark,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Finland,0,0,0
Finland,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,France,0,0,0
France,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,German Democratic Republic,0,0,0
German Democratic Republic,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Hungary,0,0,0
Hungary,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Israel,0,0,0
Israel,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Italy,0,0,0
Italy,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Japan,0,0,0
Japan,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Mongolia,0,0,0
Mongolia,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Netherlands,0,0,0
Netherlands,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Norway,0,0,0
Norway,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Poland,0,0,0
Poland,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Romania,0,0,0
Romania,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Spain,0,0,0
Spain,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Sweden,0,0,0
Sweden,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Turkey,0,0,0
Turkey,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-altaji,0,0,0
USSR-altaji,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-csuvas,0,0,0
USSR-csuvas,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-finn,0,0,0
USSR-finn,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-grúz,0,0,0
USSR-grúz,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-kazah,0,0,0
USSR-kazah,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-kirgiz,0,0,0
USSR-kirgiz,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-lett,0,0,0
USSR-lett,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-litván,0,0,0
USSR-litván,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-liv,0,0,0
USSR-liv,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-moldva,0,0,0
USSR-moldva,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-orosz,0,0,0
USSR-orosz,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-tadzsik,0,0,0
USSR-tadzsik,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-türkmén,0,0,0
USSR-türkmén,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-udmurt,0,0,0
USSR-udmurt,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-ukrán,0,0,0
USSR-ukrán,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-észt,0,0,0
USSR-észt,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-örmény,0,0,0
USSR-örmény,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,USSR-üzbég,0,0,0
USSR-üzbég,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,United Kingdom,0,0,0
United Kingdom,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,United States,0,0,0
United States,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Vietnam,0,0,0
Vietnam,Czechoslovakia-ukrán,0,0,0
Czechoslovakia-ukrán,Yugoslavia,0,0,0
Yugoslavia,Czechoslovakia-ukrán,0,0,0
Denmark,Denmark,NA,NA,NA
Denmark,Federal Republic of Germany,0.5909090909090909,13,2.5
Federal Republic of Germany,Denmark,1.8571428571428572,13,10.5
Denmark,Finland,0.22727272727272727,5,2.5
Finland,Denmark,0.7142857142857143,5,2.5
Denmark,France,0.5,11,2
France,Denmark,1.5714285714285714,11,9
Denmark,German Democratic Republic,0.45454545454545453,10,3.5
German Democratic Republic,Denmark,1.4285714285714286,10,6.5
Denmark,Hungary,0.2727272727272727,6,2
Hungary,Denmark,0.8571428571428571,6,4
Denmark,Israel,0.045454545454545456,1,1
Israel,Denmark,0.14285714285714285,1,0
Denmark,Italy,0.45454545454545453,10,5
Italy,Denmark,1.4285714285714286,10,5
Denmark,Japan,0.09090909090909091,2,1.5
Japan,Denmark,0.2857142857142857,2,0.5
Denmark,Mongolia,0,0,0
Mongolia,Denmark,0,0,0
Denmark,Netherlands,0.3181818181818182,7,3
Netherlands,Denmark,1,7,4
Denmark,Norway,0.2727272727272727,6,3.5
Norway,Denmark,0.8571428571428571,6,2.5
Denmark,Poland,0.5454545454545454,12,4
Poland,Denmark,1.7142857142857142,12,8
Denmark,Romania,0.18181818181818182,4,3
Romania,Denmark,0.5714285714285714,4,1
Denmark,Spain,0.4090909090909091,9,5
Spain,Denmark,1.2857142857142858,9,4
Denmark,Sweden,0.4090909090909091,9,4.5
Sweden,Denmark,1.2857142857142858,9,4.5
Denmark,Turkey,0.13636363636363635,3,2
Turkey,Denmark,0.42857142857142855,3,1
Denmark,USSR-altaji,0,0,0
USSR-altaji,Denmark,0,0,0
Denmark,USSR-azerbajdzsán,0.045454545454545456,1,1
USSR-azerbajdzsán,Denmark,0.14285714285714285,1,0
Denmark,USSR-csuvas,0,0,0
USSR-csuvas,Denmark,0,0,0
Denmark,USSR-fehérorosz,0.045454545454545456,1,1
USSR-fehérorosz,Denmark,0.14285714285714285,1,0
Denmark,USSR-finn,0,0,0
USSR-finn,Denmark,0,0,0
Denmark,USSR-grúz,0.045454545454545456,1,1
USSR-grúz,Denmark,0.14285714285714285,1,0
Denmark,USSR-kazah,0,0,0
USSR-kazah,Denmark,0,0,0
Denmark,USSR-kirgiz,0,0,0
USSR-kirgiz,Denmark,0,0,0
Denmark,USSR-lett,0.13636363636363635,3,1
USSR-lett,Denmark,0.42857142857142855,3,2
Denmark,USSR-litván,0.045454545454545456,1,1
USSR-litván,Denmark,0.14285714285714285,1,0
Denmark,USSR-liv,0,0,0
USSR-liv,Denmark,0,0,0
Denmark,USSR-moldva,0.09090909090909091,2,2
USSR-moldva,Denmark,0.2857142857142857,2,0
Denmark,USSR-orosz,0.4090909090909091,9,2
USSR-orosz,Denmark,1.2857142857142858,9,7
Denmark,USSR-tadzsik,0,0,0
USSR-tadzsik,Denmark,0,0,0
Denmark,USSR-türkmén,0,0,0
USSR-türkmén,Denmark,0,0,0
Denmark,USSR-udmurt,0,0,0
USSR-udmurt,Denmark,0,0,0
Denmark,USSR-ukrán,0.09090909090909091,2,1
USSR-ukrán,Denmark,0.2857142857142857,2,1
Denmark,USSR-észt,0.18181818181818182,4,3
USSR-észt,Denmark,0.5714285714285714,4,1
Denmark,USSR-örmény,0,0,0
USSR-örmény,Denmark,0,0,0
Denmark,USSR-üzbég,0,0,0
USSR-üzbég,Denmark,0,0,0
Denmark,United Kingdom,0.36363636363636365,8,3
United Kingdom,Denmark,1.1428571428571428,8,5
Denmark,United States,0.2727272727272727,6,1
United States,Denmark,0.8571428571428571,6,5
Denmark,Vietnam,0.045454545454545456,1,1
Vietnam,Denmark,0.14285714285714285,1,0
Denmark,Yugoslavia,0.36363636363636365,8,5.5
Yugoslavia,Denmark,1.1428571428571428,8,2.5
Federal Republic of Germany,Federal Republic of Germany,NA,NA,NA
Federal Republic of Germany,Finland,0.20588235294117646,21,13.5
Finland,Federal Republic of Germany,3,21,7.5
Federal Republic of Germany,France,0.3137254901960784,32,15.5
France,Federal Republic of Germany,4.571428571428571,32,16.5
Federal Republic of Germany,German Democratic Republic,0.4019607843137255,41,16.5
German Democratic Republic,Federal Republic of Germany,5.857142857142857,41,24.5
Federal Republic of Germany,Hungary,0.3137254901960784,32,10
Hungary,Federal Republic of Germany,4.571428571428571,32,22
Federal Republic of Germany,Israel,0.06862745098039216,7,4.5
Israel,Federal Republic of Germany,1,7,2.5
Federal Republic of Germany,Italy,0.29411764705882354,30,16
Italy,Federal Republic of Germany,4.285714285714286,30,14
Federal Republic of Germany,Japan,0.10784313725490197,11,6.5
Japan,Federal Republic of Germany,1.5714285714285714,11,4.5
Federal Republic of Germany,Mongolia,0,0,0
Mongolia,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Netherlands,0.16666666666666666,17,15
Netherlands,Federal Republic of Germany,2.4285714285714284,17,2
Federal Republic of Germany,Norway,0.09803921568627451,10,7.5
Norway,Federal Republic of Germany,1.4285714285714286,10,2.5
Federal Republic of Germany,Poland,0.43137254901960786,44,22.5
Poland,Federal Republic of Germany,6.285714285714286,44,21.5
Federal Republic of Germany,Romania,0.18627450980392157,19,10
Romania,Federal Republic of Germany,2.7142857142857144,19,9
Federal Republic of Germany,Spain,0.18627450980392157,19,13.5
Spain,Federal Republic of Germany,2.7142857142857144,19,5.5
Federal Republic of Germany,Sweden,0.17647058823529413,18,10.5
Sweden,Federal Republic of Germany,2.5714285714285716,18,7.5
Federal Republic of Germany,Turkey,0.06862745098039216,7,4.5
Turkey,Federal Republic of Germany,1,7,2.5
Federal Republic of Germany,USSR-altaji,0,0,0
USSR-altaji,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-azerbajdzsán,0.0196078431372549,2,1.5
USSR-azerbajdzsán,Federal Republic of Germany,0.2857142857142857,2,0.5
Federal Republic of Germany,USSR-csuvas,0,0,0
USSR-csuvas,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-fehérorosz,0.029411764705882353,3,3
USSR-fehérorosz,Federal Republic of Germany,0.42857142857142855,3,0
Federal Republic of Germany,USSR-finn,0,0,0
USSR-finn,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-grúz,0.058823529411764705,6,5
USSR-grúz,Federal Republic of Germany,0.8571428571428571,6,1
Federal Republic of Germany,USSR-kazah,0.00980392156862745,1,1
USSR-kazah,Federal Republic of Germany,0.14285714285714285,1,0
Federal Republic of Germany,USSR-kirgiz,0.0196078431372549,2,2
USSR-kirgiz,Federal Republic of Germany,0.2857142857142857,2,0
Federal Republic of Germany,USSR-lett,0.10784313725490197,11,9
USSR-lett,Federal Republic of Germany,1.5714285714285714,11,2
Federal Republic of Germany,USSR-litván,0.08823529411764706,9,6
USSR-litván,Federal Republic of Germany,1.2857142857142858,9,3
Federal Republic of Germany,USSR-liv,0,0,0
USSR-liv,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-moldva,0.0392156862745098,4,4
USSR-moldva,Federal Republic of Germany,0.5714285714285714,4,0
Federal Republic of Germany,USSR-orosz,0.3137254901960784,32,15.5
USSR-orosz,Federal Republic of Germany,4.571428571428571,32,16.5
Federal Republic of Germany,USSR-tadzsik,0,0,0
USSR-tadzsik,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-türkmén,0.00980392156862745,1,1
USSR-türkmén,Federal Republic of Germany,0.14285714285714285,1,0
Federal Republic of Germany,USSR-udmurt,0,0,0
USSR-udmurt,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-ukrán,0.09803921568627451,10,5
USSR-ukrán,Federal Republic of Germany,1.4285714285714286,10,5
Federal Republic of Germany,USSR-észt,0.11764705882352941,12,7
USSR-észt,Federal Republic of Germany,1.7142857142857142,12,5
Federal Republic of Germany,USSR-örmény,0.0196078431372549,2,2
USSR-örmény,Federal Republic of Germany,0.2857142857142857,2,0
Federal Republic of Germany,USSR-üzbég,0.00980392156862745,1,1
USSR-üzbég,Federal Republic of Germany,0.14285714285714285,1,0
Federal Republic of Germany,United Kingdom,0.17647058823529413,18,9
United Kingdom,Federal Republic of Germany,2.5714285714285716,18,9
Federal Republic of Germany,United States,0.19607843137254902,20,14
United States,Federal Republic of Germany,2.857142857142857,20,6
Federal Republic of Germany,Vietnam,0.00980392156862745,1,1
Vietnam,Federal Republic of Germany,0.14285714285714285,1,0
Federal Republic of Germany,Yugoslavia,0.30392156862745096,31,17
Yugoslavia,Federal Republic of Germany,4.428571428571429,31,14
Finland,Finland,NA,NA,NA
Finland,France,0.4146341463414634,17,7.5
France,Finland,2.4285714285714284,17,9.5
Finland,German Democratic Republic,0.5365853658536586,22,10.5
German Democratic Republic,Finland,3.142857142857143,22,11.5
Finland,Hungary,0.36585365853658536,15,5.5
Hungary,Finland,2.142857142857143,15,9.5
Finland,Israel,0.12195121951219512,5,5
Israel,Finland,0.7142857142857143,5,0
Finland,Italy,0.4146341463414634,17,9
Italy,Finland,2.4285714285714284,17,8
Finland,Japan,0.1951219512195122,8,6
Japan,Finland,1.1428571428571428,8,2
Finland,Mongolia,0,0,0
Mongolia,Finland,0,0,0
Finland,Netherlands,0.1951219512195122,8,6
Netherlands,Finland,1.1428571428571428,8,2
Finland,Norway,0.21951219512195122,9,7
Norway,Finland,1.2857142857142858,9,2
Finland,Poland,0.6097560975609756,25,11
Poland,Finland,3.5714285714285716,25,14
Finland,Romania,0.4146341463414634,17,9
Romania,Finland,2.4285714285714284,17,8
Finland,Spain,0.24390243902439024,10,8
Spain,Finland,1.4285714285714286,10,2
Finland,Sweden,0.34146341463414637,14,9
Sweden,Finland,2,14,5
Finland,Turkey,0.14634146341463414,6,4
Turkey,Finland,0.8571428571428571,6,2
Finland,USSR-altaji,0,0,0
USSR-altaji,Finland,0,0,0
Finland,USSR-azerbajdzsán,0.04878048780487805,2,2
USSR-azerbajdzsán,Finland,0.2857142857142857,2,0
Finland,USSR-csuvas,0,0,0
USSR-csuvas,Finland,0,0,0
Finland,USSR-fehérorosz,0.04878048780487805,2,2
USSR-fehérorosz,Finland,0.2857142857142857,2,0
Finland,USSR-finn,0,0,0
USSR-finn,Finland,0,0,0
Finland,USSR-grúz,0.12195121951219512,5,4
USSR-grúz,Finland,0.7142857142857143,5,1
Finland,USSR-kazah,0.024390243902439025,1,1
USSR-kazah,Finland,0.14285714285714285,1,0
Finland,USSR-kirgiz,0.024390243902439025,1,1
USSR-kirgiz,Finland,0.14285714285714285,1,0
Finland,USSR-lett,0.21951219512195122,9,8.5
USSR-lett,Finland,1.2857142857142858,9,0.5
Finland,USSR-litván,0.1951219512195122,8,5.5
USSR-litván,Finland,1.1428571428571428,8,2.5
Finland,USSR-liv,0,0,0
USSR-liv,Finland,0,0,0
Finland,USSR-moldva,0.0975609756097561,4,3.5
USSR-moldva,Finland,0.5714285714285714,4,0.5
Finland,USSR-orosz,0.5121951219512195,21,10
USSR-orosz,Finland,3,21,11
Finland,USSR-tadzsik,0.024390243902439025,1,1
USSR-tadzsik,Finland,0.14285714285714285,1,0
Finland,USSR-türkmén,0.04878048780487805,2,1
USSR-türkmén,Finland,0.2857142857142857,2,1
Finland,USSR-udmurt,0,0,0
USSR-udmurt,Finland,0,0,0
Finland,USSR-ukrán,0.21951219512195122,9,6
USSR-ukrán,Finland,1.2857142857142858,9,3
Finland,USSR-észt,0.1951219512195122,8,5
USSR-észt,Finland,1.1428571428571428,8,3
Finland,USSR-örmény,0.07317073170731707,3,3
USSR-örmény,Finland,0.42857142857142855,3,0
Finland,USSR-üzbég,0.024390243902439025,1,1
USSR-üzbég,Finland,0.14285714285714285,1,0
Finland,United Kingdom,0.24390243902439024,10,5.5
United Kingdom,Finland,1.4285714285714286,10,4.5
Finland,United States,0.24390243902439024,10,5.5
United States,Finland,1.4285714285714286,10,4.5
Finland,Vietnam,0.024390243902439025,1,1
Vietnam,Finland,0.14285714285714285,1,0
Finland,Yugoslavia,0.4634146341463415,19,8
Yugoslavia,Finland,2.7142857142857144,19,11
France,France,NA,NA,NA
France,German Democratic Republic,0.4714285714285714,33,15
German Democratic Republic,France,4.714285714285714,33,18
France,Hungary,0.35714285714285715,25,15.5
Hungary,France,3.5714285714285716,25,9.5
France,Israel,0.1,7,4
Israel,France,1,7,3
France,Italy,0.4142857142857143,29,15
Italy,France,4.142857142857143,29,14
France,Japan,0.11428571428571428,8,8
Japan,France,1.1428571428571428,8,0
France,Mongolia,0,0,0
Mongolia,France,0,0,0
France,Netherlands,0.2,14,12
Netherlands,France,2,14,2
France,Norway,0.11428571428571428,8,7
Norway,France,1.1428571428571428,8,1
France,Poland,0.45714285714285713,32,17
Poland,France,4.571428571428571,32,15
France,Romania,0.32857142857142857,23,12.5
Romania,France,3.2857142857142856,23,10.5
France,Spain,0.2571428571428571,18,13.5
Spain,France,2.5714285714285716,18,4.5
France,Sweden,0.21428571428571427,15,12.5
Sweden,France,2.142857142857143,15,2.5
France,Turkey,0.11428571428571428,8,5
Turkey,France,1.1428571428571428,8,3
France,USSR-altaji,0,0,0
USSR-altaji,France,0,0,0
France,USSR-azerbajdzsán,0.05714285714285714,4,3
USSR-azerbajdzsán,France,0.5714285714285714,4,1
France,USSR-csuvas,0,0,0
USSR-csuvas,France,0,0,0
France,USSR-fehérorosz,0.04285714285714286,3,3
USSR-fehérorosz,France,0.42857142857142855,3,0
France,USSR-finn,0,0,0
USSR-finn,France,0,0,0
France,USSR-grúz,0.07142857142857142,5,5
USSR-grúz,France,0.7142857142857143,5,0
France,USSR-kazah,0.014285714285714285,1,1
USSR-kazah,France,0.14285714285714285,1,0
France,USSR-kirgiz,0.014285714285714285,1,1
USSR-kirgiz,France,0.14285714285714285,1,0
France,USSR-lett,0.14285714285714285,10,10
USSR-lett,France,1.4285714285714286,10,0
France,USSR-litván,0.08571428571428572,6,2.5
USSR-litván,France,0.8571428571428571,6,3.5
France,USSR-liv,0,0,0
USSR-liv,France,0,0,0
France,USSR-moldva,0.05714285714285714,4,4
USSR-moldva,France,0.5714285714285714,4,0
France,USSR-orosz,0.38571428571428573,27,14
USSR-orosz,France,3.857142857142857,27,13
France,USSR-tadzsik,0.014285714285714285,1,1
USSR-tadzsik,France,0.14285714285714285,1,0
France,USSR-türkmén,0.02857142857142857,2,1
USSR-türkmén,France,0.2857142857142857,2,1
France,USSR-udmurt,0,0,0
USSR-udmurt,France,0,0,0
France,USSR-ukrán,0.14285714285714285,10,7
USSR-ukrán,France,1.4285714285714286,10,3
France,USSR-észt,0.14285714285714285,10,7
USSR-észt,France,1.4285714285714286,10,3
France,USSR-örmény,0.04285714285714286,3,3
