region1,region2,ratio,common_authors,first
Spain,Czechoslovakia-cseh,0.5483870967741935,17,6
Czechoslovakia-cseh,Sweden,0.12949640287769784,18,12
Sweden,Czechoslovakia-cseh,0.5294117647058824,18,6
Czechoslovakia-cseh,Turkey,0.06474820143884892,9,4
Turkey,Czechoslovakia-cseh,0.3103448275862069,9,5
Czechoslovakia-cseh,USSR-altaji,0,0,0
USSR-altaji,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,USSR-azerbajdzsán,0.04316546762589928,6,6
USSR-azerbajdzsán,Czechoslovakia-cseh,0.6,6,0
Czechoslovakia-cseh,USSR-baskir,0.007194244604316547,1,1
USSR-baskir,Czechoslovakia-cseh,1,1,0
Czechoslovakia-cseh,USSR-csuvas,0,0,0
USSR-csuvas,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,USSR-fehérorosz,0.02158273381294964,3,3
USSR-fehérorosz,Czechoslovakia-cseh,0.5,3,0
Czechoslovakia-cseh,USSR-finn,0,0,0
USSR-finn,Czechoslovakia-cseh,0,0,0
Czechoslovakia-cseh,USSR-grúz,0.07913669064748201,11,9
USSR-grúz,Czechoslovakia-cseh,0.4782608695652174,11,2
Czechoslovakia-cseh,USSR-kazah,0.02877697841726619,4,4
USSR-kazah,Czechoslovakia-cseh,0.4444444444444444,4,0
Czechoslovakia-cseh,USSR-kirgiz,0.014388489208633094,2,2
USSR-kirgiz,Czechoslovakia-cseh,0.4,2,0
Czechoslovakia-cseh,USSR-lett,0.1223021582733813,17,17
USSR-lett,Czechoslovakia-cseh,0.6071428571428571,17,0
Czechoslovakia-cseh,USSR-litván,0.1079136690647482,15,14
USSR-litván,Czechoslovakia-cseh,0.45454545454545453,15,1
Czechoslovakia-cseh,USSR-liv,0.007194244604316547,1,1
USSR-liv,Czechoslovakia-cseh,1,1,0
Czechoslovakia-cseh,USSR-moldva,0.050359712230215826,7,7
USSR-moldva,Czechoslovakia-cseh,0.6363636363636364,7,0
Czechoslovakia-cseh,USSR-orosz,0.3597122302158273,50,32.5
USSR-orosz,Czechoslovakia-cseh,0.3424657534246575,50,17.5
Czechoslovakia-cseh,USSR-tadzsik,0.02158273381294964,3,3
USSR-tadzsik,Czechoslovakia-cseh,0.5,3,0
Czechoslovakia-cseh,USSR-türkmén,0.02877697841726619,4,4
USSR-türkmén,Czechoslovakia-cseh,0.8,4,0
Czechoslovakia-cseh,USSR-udmurt,0.007194244604316547,1,1
USSR-udmurt,Czechoslovakia-cseh,0.5,1,0
Czechoslovakia-cseh,USSR-ukrán,0.1366906474820144,19,16
USSR-ukrán,Czechoslovakia-cseh,0.4318181818181818,19,3
Czechoslovakia-cseh,USSR-észt,0.1223021582733813,17,13.5
USSR-észt,Czechoslovakia-cseh,0.53125,17,3.5
Czechoslovakia-cseh,USSR-örmény,0.05755395683453238,8,8
USSR-örmény,Czechoslovakia-cseh,0.5714285714285714,8,0
Czechoslovakia-cseh,USSR-üzbég,0.02877697841726619,4,4
USSR-üzbég,Czechoslovakia-cseh,0.5714285714285714,4,0
Czechoslovakia-cseh,United Kingdom,0.12949640287769784,18,11.5
United Kingdom,Czechoslovakia-cseh,0.6428571428571429,18,6.5
Czechoslovakia-cseh,United States,0.12949640287769784,18,13
United States,Czechoslovakia-cseh,0.42857142857142855,18,5
Czechoslovakia-cseh,Vietnam,0.02158273381294964,3,3
Vietnam,Czechoslovakia-cseh,1,3,0
Czechoslovakia-cseh,Yugoslavia,0.2302158273381295,32,13.5
Yugoslavia,Czechoslovakia-cseh,0.3950617283950617,32,18.5
Czechoslovakia-szlovák,Czechoslovakia-szlovák,NA,NA,NA
Czechoslovakia-szlovák,Denmark,0.05625,9,5
Denmark,Czechoslovakia-szlovák,0.5,9,4
Czechoslovakia-szlovák,Federal Republic of Germany,0.275,44,23
Federal Republic of Germany,Czechoslovakia-szlovák,0.4835164835164835,44,21
Czechoslovakia-szlovák,Finland,0.15625,25,17.5
Finland,Czechoslovakia-szlovák,0.6097560975609756,25,7.5
Czechoslovakia-szlovák,France,0.21875,35,20.5
France,Czechoslovakia-szlovák,0.5833333333333334,35,14.5
Czechoslovakia-szlovák,GDR,0.36875,59,34.5
GDR,Czechoslovakia-szlovák,0.39072847682119205,59,24.5
Czechoslovakia-szlovák,Hungary,0.275,44,22.5
Hungary,Czechoslovakia-szlovák,0.41904761904761906,44,21.5
Czechoslovakia-szlovák,Israel,0.0625,10,7.5
Israel,Czechoslovakia-szlovák,0.38461538461538464,10,2.5
Czechoslovakia-szlovák,Italy,0.16875,27,13.5
Italy,Czechoslovakia-szlovák,0.6,27,13.5
Czechoslovakia-szlovák,Japan,0.0625,10,8.5
Japan,Czechoslovakia-szlovák,0.6666666666666666,10,1.5
Czechoslovakia-szlovák,Mongolia,0.00625,1,1
Mongolia,Czechoslovakia-szlovák,0.3333333333333333,1,0
Czechoslovakia-szlovák,Netherlands,0.06875,11,5.5
Netherlands,Czechoslovakia-szlovák,0.3333333333333333,11,5.5
Czechoslovakia-szlovák,North Korea,0.00625,1,1
North Korea,Czechoslovakia-szlovák,1,1,0
Czechoslovakia-szlovák,Norway,0.0875,14,11
Norway,Czechoslovakia-szlovák,0.6666666666666666,14,3
Czechoslovakia-szlovák,Poland,0.3625,58,23.5
Poland,Czechoslovakia-szlovák,0.4264705882352941,58,34.5
Czechoslovakia-szlovák,Romania,0.23125,37,23.5
Romania,Czechoslovakia-szlovák,0.27611940298507465,37,13.5
Czechoslovakia-szlovák,Spain,0.10625,17,12
Spain,Czechoslovakia-szlovák,0.5483870967741935,17,5
Czechoslovakia-szlovák,Sweden,0.1125,18,14.5
Sweden,Czechoslovakia-szlovák,0.5294117647058824,18,3.5
Czechoslovakia-szlovák,Turkey,0.0625,10,4.5
Turkey,Czechoslovakia-szlovák,0.3448275862068966,10,5.5
Czechoslovakia-szlovák,USSR-altaji,0,0,0
USSR-altaji,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,USSR-azerbajdzsán,0.04375,7,7
USSR-azerbajdzsán,Czechoslovakia-szlovák,0.7,7,0
Czechoslovakia-szlovák,USSR-baskir,0.00625,1,1
USSR-baskir,Czechoslovakia-szlovák,1,1,0
Czechoslovakia-szlovák,USSR-csuvas,0,0,0
USSR-csuvas,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,USSR-fehérorosz,0.01875,3,3
USSR-fehérorosz,Czechoslovakia-szlovák,0.5,3,0
Czechoslovakia-szlovák,USSR-finn,0,0,0
USSR-finn,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,USSR-grúz,0.08125,13,11
USSR-grúz,Czechoslovakia-szlovák,0.5652173913043478,13,2
Czechoslovakia-szlovák,USSR-kazah,0.025,4,4
USSR-kazah,Czechoslovakia-szlovák,0.4444444444444444,4,0
Czechoslovakia-szlovák,USSR-kirgiz,0.01875,3,3
USSR-kirgiz,Czechoslovakia-szlovák,0.6,3,0
Czechoslovakia-szlovák,USSR-lett,0.1125,18,18
USSR-lett,Czechoslovakia-szlovák,0.6428571428571429,18,0
Czechoslovakia-szlovák,USSR-litván,0.1,16,14.5
USSR-litván,Czechoslovakia-szlovák,0.48484848484848486,16,1.5
Czechoslovakia-szlovák,USSR-liv,0.00625,1,1
USSR-liv,Czechoslovakia-szlovák,1,1,0
Czechoslovakia-szlovák,USSR-moldva,0.04375,7,7
USSR-moldva,Czechoslovakia-szlovák,0.6363636363636364,7,0
Czechoslovakia-szlovák,USSR-orosz,0.3375,54,34
USSR-orosz,Czechoslovakia-szlovák,0.3698630136986301,54,20
Czechoslovakia-szlovák,USSR-tadzsik,0.01875,3,3
USSR-tadzsik,Czechoslovakia-szlovák,0.5,3,0
Czechoslovakia-szlovák,USSR-türkmén,0.025,4,4
USSR-türkmén,Czechoslovakia-szlovák,0.8,4,0
Czechoslovakia-szlovák,USSR-udmurt,0.00625,1,1
USSR-udmurt,Czechoslovakia-szlovák,0.5,1,0
Czechoslovakia-szlovák,USSR-ukrán,0.125,20,15.5
USSR-ukrán,Czechoslovakia-szlovák,0.45454545454545453,20,4.5
Czechoslovakia-szlovák,USSR-észt,0.125,20,18
USSR-észt,Czechoslovakia-szlovák,0.625,20,2
Czechoslovakia-szlovák,USSR-örmény,0.05,8,8
USSR-örmény,Czechoslovakia-szlovák,0.5714285714285714,8,0
Czechoslovakia-szlovák,USSR-üzbég,0.025,4,4
USSR-üzbég,Czechoslovakia-szlovák,0.5714285714285714,4,0
Czechoslovakia-szlovák,United Kingdom,0.1125,18,10.5
United Kingdom,Czechoslovakia-szlovák,0.6428571428571429,18,7.5
Czechoslovakia-szlovák,United States,0.10625,17,12
United States,Czechoslovakia-szlovák,0.40476190476190477,17,5
Czechoslovakia-szlovák,Vietnam,0.01875,3,3
Vietnam,Czechoslovakia-szlovák,1,3,0
Czechoslovakia-szlovák,Yugoslavia,0.2125,34,18.5
Yugoslavia,Czechoslovakia-szlovák,0.41975308641975306,34,15.5
Denmark,Denmark,NA,NA,NA
Denmark,Federal Republic of Germany,0.5,9,2.5
Federal Republic of Germany,Denmark,0.0989010989010989,9,6.5
Denmark,Finland,0.2777777777777778,5,2.5
Finland,Denmark,0.12195121951219512,5,2.5
Denmark,France,0.3333333333333333,6,6
France,Denmark,0.1,6,0
Denmark,GDR,0.4444444444444444,8,3.5
GDR,Denmark,0.052980132450331126,8,4.5
Denmark,Hungary,0.2222222222222222,4,2
Hungary,Denmark,0.0380952380952381,4,2
Denmark,Israel,0,0,0
Israel,Denmark,0,0,0
Denmark,Italy,0.3888888888888889,7,3
Italy,Denmark,0.15555555555555556,7,4
Denmark,Japan,0.05555555555555555,1,0.5
Japan,Denmark,0.06666666666666667,1,0.5
Denmark,Mongolia,0,0,0
Mongolia,Denmark,0,0,0
Denmark,Netherlands,0.2777777777777778,5,1.5
Netherlands,Denmark,0.15151515151515152,5,3.5
Denmark,North Korea,0,0,0
North Korea,Denmark,0,0,0
Denmark,Norway,0.3333333333333333,6,3.5
Norway,Denmark,0.2857142857142857,6,2.5
Denmark,Poland,0.5555555555555556,10,4
Poland,Denmark,0.07352941176470588,10,6
Denmark,Romania,0.2222222222222222,4,3
Romania,Denmark,0.029850746268656716,4,1
Denmark,Spain,0.3888888888888889,7,4
Spain,Denmark,0.22580645161290322,7,3
Denmark,Sweden,0.3888888888888889,7,4
Sweden,Denmark,0.20588235294117646,7,3
Denmark,Turkey,0.1111111111111111,2,2
Turkey,Denmark,0.06896551724137931,2,0
Denmark,USSR-altaji,0,0,0
USSR-altaji,Denmark,0,0,0
Denmark,USSR-azerbajdzsán,0.05555555555555555,1,1
USSR-azerbajdzsán,Denmark,0.1,1,0
Denmark,USSR-baskir,0,0,0
USSR-baskir,Denmark,0,0,0
Denmark,USSR-csuvas,0,0,0
USSR-csuvas,Denmark,0,0,0
Denmark,USSR-fehérorosz,0.05555555555555555,1,1
USSR-fehérorosz,Denmark,0.16666666666666666,1,0
Denmark,USSR-finn,0,0,0
USSR-finn,Denmark,0,0,0
Denmark,USSR-grúz,0.05555555555555555,1,1
USSR-grúz,Denmark,0.043478260869565216,1,0
Denmark,USSR-kazah,0,0,0
USSR-kazah,Denmark,0,0,0
Denmark,USSR-kirgiz,0,0,0
USSR-kirgiz,Denmark,0,0,0
Denmark,USSR-lett,0.1111111111111111,2,1
USSR-lett,Denmark,0.07142857142857142,2,1
Denmark,USSR-litván,0.05555555555555555,1,1
USSR-litván,Denmark,0.030303030303030304,1,0
Denmark,USSR-liv,0,0,0
USSR-liv,Denmark,0,0,0
Denmark,USSR-moldva,0.1111111111111111,2,2
USSR-moldva,Denmark,0.18181818181818182,2,0
Denmark,USSR-orosz,0.4444444444444444,8,2
USSR-orosz,Denmark,0.0547945205479452,8,6
Denmark,USSR-tadzsik,0,0,0
USSR-tadzsik,Denmark,0,0,0
Denmark,USSR-türkmén,0,0,0
USSR-türkmén,Denmark,0,0,0
Denmark,USSR-udmurt,0,0,0
USSR-udmurt,Denmark,0,0,0
Denmark,USSR-ukrán,0.1111111111111111,2,1
USSR-ukrán,Denmark,0.045454545454545456,2,1
Denmark,USSR-észt,0.2222222222222222,4,3
USSR-észt,Denmark,0.125,4,1
Denmark,USSR-örmény,0,0,0
USSR-örmény,Denmark,0,0,0
Denmark,USSR-üzbég,0,0,0
USSR-üzbég,Denmark,0,0,0
Denmark,United Kingdom,0.2777777777777778,5,1.5
United Kingdom,Denmark,0.17857142857142858,5,3.5
Denmark,United States,0.2222222222222222,4,1
United States,Denmark,0.09523809523809523,4,3
Denmark,Vietnam,0.05555555555555555,1,1
Vietnam,Denmark,0.3333333333333333,1,0
Denmark,Yugoslavia,0.3333333333333333,6,3.5
Yugoslavia,Denmark,0.07407407407407407,6,2.5
Federal Republic of Germany,Federal Republic of Germany,NA,NA,NA
Federal Republic of Germany,Finland,0.24175824175824176,22,13.5
Finland,Federal Republic of Germany,0.5365853658536586,22,8.5
Federal Republic of Germany,France,0.2967032967032967,27,11.5
France,Federal Republic of Germany,0.45,27,15.5
Federal Republic of Germany,GDR,0.4725274725274725,43,20.5
GDR,Federal Republic of Germany,0.2847682119205298,43,22.5
Federal Republic of Germany,Hungary,0.3626373626373626,33,11
Hungary,Federal Republic of Germany,0.3142857142857143,33,22
Federal Republic of Germany,Israel,0.07692307692307693,7,4.5
Israel,Federal Republic of Germany,0.2692307692307692,7,2.5
Federal Republic of Germany,Italy,0.2857142857142857,26,12
Italy,Federal Republic of Germany,0.5777777777777777,26,14
Federal Republic of Germany,Japan,0.08791208791208792,8,5
Japan,Federal Republic of Germany,0.5333333333333333,8,3
Federal Republic of Germany,Mongolia,0,0,0
Mongolia,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Netherlands,0.15384615384615385,14,10.5
Netherlands,Federal Republic of Germany,0.42424242424242425,14,3.5
Federal Republic of Germany,North Korea,0,0,0
North Korea,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Norway,0.10989010989010989,10,7.5
Norway,Federal Republic of Germany,0.47619047619047616,10,2.5
Federal Republic of Germany,Poland,0.5054945054945055,46,24.5
Poland,Federal Republic of Germany,0.3382352941176471,46,21.5
Federal Republic of Germany,Romania,0.21978021978021978,20,10
Romania,Federal Republic of Germany,0.14925373134328357,20,10
Federal Republic of Germany,Spain,0.1978021978021978,18,13.5
Spain,Federal Republic of Germany,0.5806451612903226,18,4.5
Federal Republic of Germany,Sweden,0.15384615384615385,14,8.5
Sweden,Federal Republic of Germany,0.4117647058823529,14,5.5
Federal Republic of Germany,Turkey,0.054945054945054944,5,3
Turkey,Federal Republic of Germany,0.1724137931034483,5,2
Federal Republic of Germany,USSR-altaji,0,0,0
USSR-altaji,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-azerbajdzsán,0.02197802197802198,2,1.5
USSR-azerbajdzsán,Federal Republic of Germany,0.2,2,0.5
Federal Republic of Germany,USSR-baskir,0,0,0
USSR-baskir,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-csuvas,0,0,0
USSR-csuvas,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-fehérorosz,0.02197802197802198,2,2
USSR-fehérorosz,Federal Republic of Germany,0.3333333333333333,2,0
Federal Republic of Germany,USSR-finn,0,0,0
USSR-finn,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-grúz,0.07692307692307693,7,6
USSR-grúz,Federal Republic of Germany,0.30434782608695654,7,1
Federal Republic of Germany,USSR-kazah,0.01098901098901099,1,1
USSR-kazah,Federal Republic of Germany,0.1111111111111111,1,0
Federal Republic of Germany,USSR-kirgiz,0.02197802197802198,2,2
USSR-kirgiz,Federal Republic of Germany,0.4,2,0
Federal Republic of Germany,USSR-lett,0.12087912087912088,11,9
USSR-lett,Federal Republic of Germany,0.39285714285714285,11,2
Federal Republic of Germany,USSR-litván,0.12087912087912088,11,8
USSR-litván,Federal Republic of Germany,0.3333333333333333,11,3
Federal Republic of Germany,USSR-liv,0,0,0
USSR-liv,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-moldva,0.04395604395604396,4,4
USSR-moldva,Federal Republic of Germany,0.36363636363636365,4,0
Federal Republic of Germany,USSR-orosz,0.34065934065934067,31,14.5
USSR-orosz,Federal Republic of Germany,0.21232876712328766,31,16.5
Federal Republic of Germany,USSR-tadzsik,0,0,0
USSR-tadzsik,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-türkmén,0.01098901098901099,1,1
USSR-türkmén,Federal Republic of Germany,0.2,1,0
Federal Republic of Germany,USSR-udmurt,0,0,0
USSR-udmurt,Federal Republic of Germany,0,0,0
Federal Republic of Germany,USSR-ukrán,0.10989010989010989,10,6
USSR-ukrán,Federal Republic of Germany,0.22727272727272727,10,4
Federal Republic of Germany,USSR-észt,0.14285714285714285,13,7
USSR-észt,Federal Republic of Germany,0.40625,13,6
Federal Republic of Germany,USSR-örmény,0.03296703296703297,3,3
USSR-örmény,Federal Republic of Germany,0.21428571428571427,3,0
Federal Republic of Germany,USSR-üzbég,0.01098901098901099,1,1
USSR-üzbég,Federal Republic of Germany,0.14285714285714285,1,0
Federal Republic of Germany,United Kingdom,0.17582417582417584,16,6.5
United Kingdom,Federal Republic of Germany,0.5714285714285714,16,9.5
Federal Republic of Germany,United States,0.17582417582417584,16,9
United States,Federal Republic of Germany,0.38095238095238093,16,7
Federal Republic of Germany,Vietnam,0.01098901098901099,1,1
Vietnam,Federal Republic of Germany,0.3333333333333333,1,0
Federal Republic of Germany,Yugoslavia,0.3076923076923077,28,14
Yugoslavia,Federal Republic of Germany,0.345679012345679,28,14
Finland,Finland,NA,NA,NA
Finland,France,0.43902439024390244,18,7.5
France,Finland,0.3,18,10.5
Finland,GDR,0.6097560975609756,25,12.5
GDR,Finland,0.16556291390728478,25,12.5
Finland,Hungary,0.3902439024390244,16,6.5
Hungary,Finland,0.1523809523809524,16,9.5
Finland,Israel,0.12195121951219512,5,4
Israel,Finland,0.19230769230769232,5,1
Finland,Italy,0.4146341463414634,17,9
Italy,Finland,0.37777777777777777,17,8
Finland,Japan,0.1951219512195122,8,6
Japan,Finland,0.5333333333333333,8,2
Finland,Mongolia,0.024390243902439025,1,1
Mongolia,Finland,0.3333333333333333,1,0
Finland,Netherlands,0.12195121951219512,5,4.5
Netherlands,Finland,0.15151515151515152,5,0.5
Finland,North Korea,0.024390243902439025,1,1
North Korea,Finland,1,1,0
Finland,Norway,0.21951219512195122,9,7.5
Norway,Finland,0.42857142857142855,9,1.5
Finland,Poland,0.6585365853658537,27,11
Poland,Finland,0.19852941176470587,27,16
Finland,Romania,0.4634146341463415,19,8
Romania,Finland,0.1417910447761194,19,11
Finland,Spain,0.2926829268292683,12,9
Spain,Finland,0.3870967741935484,12,3
Finland,Sweden,0.34146341463414637,14,10
Sweden,Finland,0.4117647058823529,14,4
Finland,Turkey,0.17073170731707318,7,4
Turkey,Finland,0.2413793103448276,7,3
Finland,USSR-altaji,0,0,0
USSR-altaji,Finland,0,0,0
Finland,USSR-azerbajdzsán,0.07317073170731707,3,2
USSR-azerbajdzsán,Finland,0.3,3,1
Finland,USSR-baskir,0.024390243902439025,1,1
USSR-baskir,Finland,1,1,0
Finland,USSR-csuvas,0,0,0
USSR-csuvas,Finland,0,0,0
Finland,USSR-fehérorosz,0.07317073170731707,3,3
USSR-fehérorosz,Finland,0.5,3,0
Finland,USSR-finn,0,0,0
USSR-finn,Finland,0,0,0
Finland,USSR-grúz,0.17073170731707318,7,5
USSR-grúz,Finland,0.30434782608695654,7,2
Finland,USSR-kazah,0.04878048780487805,2,1
USSR-kazah,Finland,0.2222222222222222,2,1
Finland,USSR-kirgiz,0.04878048780487805,2,2
USSR-kirgiz,Finland,0.4,2,0
Finland,USSR-lett,0.24390243902439024,10,10
USSR-lett,Finland,0.35714285714285715,10,0
Finland,USSR-litván,0.24390243902439024,10,6.5
USSR-litván,Finland,0.30303030303030304,10,3.5
Finland,USSR-liv,0,0,0
USSR-liv,Finland,0,0,0
Finland,USSR-moldva,0.12195121951219512,5,4
USSR-moldva,Finland,0.45454545454545453,5,1
Finland,USSR-orosz,0.5365853658536586,22,12
USSR-orosz,Finland,0.1506849315068493,22,10
Finland,USSR-tadzsik,0.04878048780487805,2,2
USSR-tadzsik,Finland,0.3333333333333333,2,0
Finland,USSR-türkmén,0.07317073170731707,3,1
USSR-türkmén,Finland,0.6,3,2
Finland,USSR-udmurt,0.024390243902439025,1,1
USSR-udmurt,Finland,0.5,1,0
Finland,USSR-ukrán,0.2682926829268293,11,7
USSR-ukrán,Finland,0.25,11,4
Finland,USSR-észt,0.2682926829268293,11,7
USSR-észt,Finland,0.34375,11,4
Finland,USSR-örmény,0.12195121951219512,5,4
USSR-örmény,Finland,0.35714285714285715,5,1
Finland,USSR-üzbég,0.04878048780487805,2,2
USSR-üzbég,Finland,0.2857142857142857,2,0
Finland,United Kingdom,0.24390243902439024,10,4.5
United Kingdom,Finland,0.35714285714285715,10,5.5
Finland,United States,0.21951219512195122,9,5
United States,Finland,0.21428571428571427,9,4
Finland,Vietnam,0.04878048780487805,2,2
Vietnam,Finland,0.6666666666666666,2,0
Finland,Yugoslavia,0.4634146341463415,19,7
Yugoslavia,Finland,0.2345679012345679,19,12
France,France,NA,NA,NA
France,GDR,0.6,36,18
GDR,France,0.23841059602649006,36,18
France,Hungary,0.4,24,14.5
Hungary,France,0.22857142857142856,24,9.5
France,Israel,0.15,9,5
Israel,France,0.34615384615384615,9,4
France,Italy,0.4166666666666667,25,13
Italy,France,0.5555555555555556,25,12
France,Japan,0.11666666666666667,7,7
Japan,France,0.4666666666666667,7,0
France,Mongolia,0.016666666666666666,1,1
Mongolia,France,0.3333333333333333,1,0
France,Netherlands,0.2,12,9.5
Netherlands,France,0.36363636363636365,12,2.5
France,North Korea,0.016666666666666666,1,1
North Korea,France,1,1,0
France,Norway,0.15,9,8
Norway,France,0.42857142857142855,9,1
France,Poland,0.5666666666666667,34,18
Poland,France,0.25,34,16
France,Romania,0.43333333333333335,26,15
Romania,France,0.19402985074626866,26,11
France,Spain,0.25,15,13
Spain,France,0.4838709677419355,15,2
France,Sweden,0.23333333333333334,14,13
Sweden,France,0.4117647058823529,14,1
France,Turkey,0.11666666666666667,7,5
Turkey,France,0.2413793103448276,7,2
France,USSR-altaji,0,0,0
USSR-altaji,France,0,0,0
France,USSR-azerbajdzsán,0.08333333333333333,5,4
USSR-azerbajdzsán,France,0.5,5,1
France,USSR-baskir,0.016666666666666666,1,1
USSR-baskir,France,1,1,0
France,USSR-csuvas,0,0,0
USSR-csuvas,France,0,0,0
France,USSR-fehérorosz,0.05,3,3
USSR-fehérorosz,France,0.5,3,0
France,USSR-finn,0,0,0
USSR-finn,France,0,0,0
France,USSR-grúz,0.11666666666666667,7,6
USSR-grúz,France,0.30434782608695654,7,1
France,USSR-kazah,0.03333333333333333,2,2
USSR-kazah,France,0.2222222222222222,2,0
France,USSR-kirgiz,0.03333333333333333,2,2
USSR-kirgiz,France,0.4,2,0
France,USSR-lett,0.18333333333333332,11,11
USSR-lett,France,0.39285714285714285,11,0
France,USSR-litván,0.13333333333333333,8,3.5
USSR-litván,France,0.24242424242424243,8,4.5
France,USSR-liv,0,0,0
USSR-liv,France,0,0,0
France,USSR-moldva,0.08333333333333333,5,5
USSR-moldva,France,0.45454545454545453,5,0
France,USSR-orosz,0.48333333333333334,29,15
USSR-orosz,France,0.19863013698630136,29,14
France,USSR-tadzsik,0.03333333333333333,2,1
USSR-tadzsik,France,0.3333333333333333,2,1
France,USSR-türkmén,0.05,3,2
USSR-türkmén,France,0.6,3,1
France,USSR-udmurt,0.016666666666666666,1,1
USSR-udmurt,France,0.5,1,0
France,USSR-ukrán,0.18333333333333332,11,7
USSR-ukrán,France,0.25,11,4
France,USSR-észt,0.18333333333333332,11,8
USSR-észt,France,0.34375,11,3
France,USSR-örmény,0.08333333333333333,5,5
USSR-örmény,France,0.35714285714285715,5,0
France,USSR-üzbég,0.016666666666666666,1,1
USSR-üzbég,France,0.14285714285714285,1,0
France,United Kingdom,0.3,18,12.5
United Kingdom,France,0.6428571428571429,18,5.5
France,United States,0.3,18,15.5
United States,France,0.42857142857142855,18,2.5
France,Vietnam,0.05,3,3
Vietnam,France,1,3,0
France,Yugoslavia,0.38333333333333336,23,13
Yugoslavia,France,0.2839506172839506,23,10
GDR,GDR,NA,NA,NA
GDR,Hungary,0.2847682119205298,43,21.5
Hungary,GDR,0.4095238095238095,43,21.5
GDR,Israel,0.0728476821192053,11,6
Israel,GDR,0.4230769230769231,11,5
GDR,Italy,0.17218543046357615,26,12
Italy,GDR,0.5777777777777777,26,14
GDR,Japan,0.059602649006622516,9,8
Japan,GDR,0.6,9,1
GDR,Mongolia,0.006622516556291391,1,1
Mongolia,GDR,0.3333333333333333,1,0
GDR,Netherlands,0.0728476821192053,11,5.5
Netherlands,GDR,0.3333333333333333,11,5.5
GDR,North Korea,0.006622516556291391,1,1
North Korea,GDR,1,1,0
GDR,Norway,0.08609271523178808,13,9
Norway,GDR,0.6190476190476191,13,4
GDR,Poland,0.37748344370860926,57,19.5
Poland,GDR,0.41911764705882354,57,37.5
GDR,Romania,0.2185430463576159,33,16
Romania,GDR,0.2462686567164179,33,17
GDR,Spain,0.11920529801324503,18,11
Spain,GDR,0.5806451612903226,18,7
GDR,Sweden,0.13245033112582782,20,17
Sweden,GDR,0.5882352941176471,20,3
GDR,Turkey,0.059602649006622516,9,4
Turkey,GDR,0.3103448275862069,9,5
GDR,USSR-altaji,0,0,0
USSR-altaji,GDR,0,0,0
GDR,USSR-azerbajdzsán,0.046357615894039736,7,7
USSR-azerbajdzsán,GDR,0.7,7,0
GDR,USSR-baskir,0.006622516556291391,1,1
USSR-baskir,GDR,1,1,0
GDR,USSR-csuvas,0,0,0
USSR-csuvas,GDR,0,0,0
GDR,USSR-fehérorosz,0.019867549668874173,3,3
USSR-fehérorosz,GDR,0.5,3,0
GDR,USSR-finn,0,0,0
USSR-finn,GDR,0,0,0
GDR,USSR-grúz,0.07947019867549669,12,10
USSR-grúz,GDR,0.5217391304347826,12,2
GDR,USSR-kazah,0.019867549668874173,3,3
USSR-kazah,GDR,0.3333333333333333,3,0
GDR,USSR-kirgiz,0.019867549668874173,3,3
USSR-kirgiz,GDR,0.6,3,0
GDR,USSR-lett,0.11258278145695365,17,13
USSR-lett,GDR,0.6071428571428571,17,4
GDR,USSR-litván,0.10596026490066225,16,11.5
USSR-litván,GDR,0.48484848484848486,16,4.5
GDR,USSR-liv,0,0,0
USSR-liv,GDR,0,0,0
GDR,USSR-moldva,0.039735099337748346,6,3.5
USSR-moldva,GDR,0.5454545454545454,6,2.5
GDR,USSR-orosz,0.3443708609271523,52,31.5
USSR-orosz,GDR,0.3561643835616438,52,20.5
GDR,USSR-tadzsik,0.019867549668874173,3,3
USSR-tadzsik,GDR,0.5,3,0
GDR,USSR-türkmén,0.026490066225165563,4,4
USSR-türkmén,GDR,0.8,4,0
GDR,USSR-udmurt,0.006622516556291391,1,1
USSR-udmurt,GDR,0.5,1,0
GDR,USSR-ukrán,0.11920529801324503,18,10.5
USSR-ukrán,GDR,0.4090909090909091,18,7.5
GDR,USSR-észt,0.11920529801324503,18,14
USSR-észt,GDR,0.5625,18,4
GDR,USSR-örmény,0.046357615894039736,7,6
USSR-örmény,GDR,0.5,7,1
GDR,USSR-üzbég,0.026490066225165563,4,4
USSR-üzbég,GDR,0.5714285714285714,4,0
GDR,United Kingdom,0.10596026490066225,16,10.5
United Kingdom,GDR,0.5714285714285714,16,5.5
GDR,United States,0.11920529801324503,18,10
United States,GDR,0.42857142857142855,18,8
GDR,Vietnam,0.019867549668874173,3,3
Vietnam,GDR,1,3,0
GDR,Yugoslavia,0.23841059602649006,36,14
