region1,region2,ratio,common_authors,first
Israel,Brasil,0.07692307692307693,2,0
Brasil,Italy,0.6,3,0
Italy,Brasil,0.06666666666666667,3,3
Brasil,Japan,0.4,2,1
Japan,Brasil,0.13333333333333333,2,1
Brasil,Liechtenstein,0.2,1,1
Liechtenstein,Brasil,1,1,0
Brasil,Malaysia,0,0,0
Malaysia,Brasil,0,0,0
Brasil,Mexico,0.2,1,0
Mexico,Brasil,0.3333333333333333,1,1
Brasil,Mongolia,0,0,0
Mongolia,Brasil,0,0,0
Brasil,Netherlands,0.4,2,0
Netherlands,Brasil,0.06060606060606061,2,2
Brasil,North Korea,0,0,0
North Korea,Brasil,0,0,0
Brasil,Norway,0,0,0
Norway,Brasil,0,0,0
Brasil,Poland,0.6,3,2
Poland,Brasil,0.022058823529411766,3,1
Brasil,Portugal,0,0,0
Portugal,Brasil,0,0,0
Brasil,Romania,0.6,3,1
Romania,Brasil,0.022388059701492536,3,2
Brasil,Singapore,0,0,0
Singapore,Brasil,0,0,0
Brasil,South Korea,0,0,0
South Korea,Brasil,0,0,0
Brasil,Spain,0.6,3,0.5
Spain,Brasil,0.09375,3,2.5
Brasil,Sweden,0.2,1,1
Sweden,Brasil,0.029411764705882353,1,0
Brasil,Switzerland,0.2,1,0
Switzerland,Brasil,0.043478260869565216,1,1
Brasil,Turkey,0.4,2,0
Turkey,Brasil,0.06896551724137931,2,2
Brasil,USSR-altaji,0,0,0
USSR-altaji,Brasil,0,0,0
Brasil,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Brasil,0,0,0
Brasil,USSR-baskir,0,0,0
USSR-baskir,Brasil,0,0,0
Brasil,USSR-csuvas,0,0,0
USSR-csuvas,Brasil,0,0,0
Brasil,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Brasil,0,0,0
Brasil,USSR-finn,0,0,0
USSR-finn,Brasil,0,0,0
Brasil,USSR-grúz,0.2,1,1
USSR-grúz,Brasil,0.043478260869565216,1,0
Brasil,USSR-kazah,0,0,0
USSR-kazah,Brasil,0,0,0
Brasil,USSR-kirgiz,0,0,0
USSR-kirgiz,Brasil,0,0,0
Brasil,USSR-lett,0.4,2,2
USSR-lett,Brasil,0.07142857142857142,2,0
Brasil,USSR-litván,0.4,2,1
USSR-litván,Brasil,0.06060606060606061,2,1
Brasil,USSR-liv,0,0,0
USSR-liv,Brasil,0,0,0
Brasil,USSR-moldva,0.2,1,1
USSR-moldva,Brasil,0.09090909090909091,1,0
Brasil,USSR-orosz,0.6,3,2
USSR-orosz,Brasil,0.02054794520547945,3,1
Brasil,USSR-tadzsik,0,0,0
USSR-tadzsik,Brasil,0,0,0
Brasil,USSR-türkmén,0,0,0
USSR-türkmén,Brasil,0,0,0
Brasil,USSR-udmurt,0,0,0
USSR-udmurt,Brasil,0,0,0
Brasil,USSR-ukrán,0.4,2,1
USSR-ukrán,Brasil,0.045454545454545456,2,1
Brasil,USSR-észt,0.4,2,1
USSR-észt,Brasil,0.0625,2,1
Brasil,USSR-örmény,0.4,2,2
USSR-örmény,Brasil,0.14285714285714285,2,0
Brasil,USSR-üzbég,0,0,0
USSR-üzbég,Brasil,0,0,0
Brasil,United Kingdom,0.6,3,0
United Kingdom,Brasil,0.10714285714285714,3,3
Brasil,United States,0.6,3,1
United States,Brasil,0.06818181818181818,3,2
Brasil,Venezuela,0,0,0
Venezuela,Brasil,0,0,0
Brasil,Vietnam,0.2,1,0.5
Vietnam,Brasil,0.3333333333333333,1,0.5
Brasil,Yugoslavia,0.6,3,1
Yugoslavia,Brasil,0.037037037037037035,3,2
Bulgaria,Bulgaria,NA,NA,NA
Bulgaria,Canada,0,0,0
Canada,Bulgaria,0,0,0
Bulgaria,Chile,0.029411764705882353,2,2
Chile,Bulgaria,1,2,0
Bulgaria,China,0.16176470588235295,11,9
China,Bulgaria,0.4782608695652174,11,2
Bulgaria,Cuba,0.058823529411764705,4,4
Cuba,Bulgaria,1,4,0
Bulgaria,Czechoslovakia-cseh,0.6764705882352942,46,21
Czechoslovakia-cseh,Bulgaria,0.33093525179856115,46,25
Bulgaria,Czechoslovakia-szlovák,0.7352941176470589,50,24.5
Czechoslovakia-szlovák,Bulgaria,0.3125,50,25.5
Bulgaria,Denmark,0.10294117647058823,7,5
Denmark,Bulgaria,0.3888888888888889,7,2
Bulgaria,Egypt,0.04411764705882353,3,3
Egypt,Bulgaria,0.6,3,0
Bulgaria,Federal Republic of Germany,0.36764705882352944,25,16
Federal Republic of Germany,Bulgaria,0.26881720430107525,25,9
Bulgaria,Finland,0.25,17,9.5
Finland,Bulgaria,0.4146341463414634,17,7.5
Bulgaria,France,0.29411764705882354,20,12
France,Bulgaria,0.3333333333333333,20,8
Bulgaria,GDR,0.6617647058823529,45,19
GDR,Bulgaria,0.2980132450331126,45,26
Bulgaria,Greece,0.04411764705882353,3,2
Greece,Bulgaria,0.75,3,1
Bulgaria,Hungary,0.39705882352941174,27,12
Hungary,Bulgaria,0.2571428571428571,27,15
Bulgaria,India,0.014705882352941176,1,1
India,Bulgaria,0.5,1,0
Bulgaria,Iran,0.04411764705882353,3,2
Iran,Bulgaria,0.6,3,1
Bulgaria,Israel,0.10294117647058823,7,6
Israel,Bulgaria,0.2692307692307692,7,1
Bulgaria,Italy,0.2647058823529412,18,10
Italy,Bulgaria,0.4,18,8
Bulgaria,Japan,0.14705882352941177,10,8
Japan,Bulgaria,0.6666666666666666,10,2
Bulgaria,Liechtenstein,0.014705882352941176,1,1
Liechtenstein,Bulgaria,1,1,0
Bulgaria,Malaysia,0,0,0
Malaysia,Bulgaria,0,0,0
Bulgaria,Mexico,0.029411764705882353,2,1.5
Mexico,Bulgaria,0.6666666666666666,2,0.5
Bulgaria,Mongolia,0.029411764705882353,2,2
Mongolia,Bulgaria,0.6666666666666666,2,0
Bulgaria,Netherlands,0.1323529411764706,9,6.5
Netherlands,Bulgaria,0.2727272727272727,9,2.5
Bulgaria,North Korea,0.014705882352941176,1,1
North Korea,Bulgaria,1,1,0
Bulgaria,Norway,0.1323529411764706,9,7
Norway,Bulgaria,0.42857142857142855,9,2
Bulgaria,Poland,0.5735294117647058,39,18.5
Poland,Bulgaria,0.2867647058823529,39,20.5
Bulgaria,Portugal,0.04411764705882353,3,2
Portugal,Bulgaria,0.6,3,1
Bulgaria,Romania,0.4852941176470588,33,17.5
Romania,Bulgaria,0.2462686567164179,33,15.5
Bulgaria,Singapore,0,0,0
Singapore,Bulgaria,0,0,0
Bulgaria,South Korea,0.014705882352941176,1,1
South Korea,Bulgaria,1,1,0
Bulgaria,Spain,0.19117647058823528,13,9.5
Spain,Bulgaria,0.40625,13,3.5
Bulgaria,Sweden,0.20588235294117646,14,10
Sweden,Bulgaria,0.4117647058823529,14,4
Bulgaria,Switzerland,0.11764705882352941,8,5.5
Switzerland,Bulgaria,0.34782608695652173,8,2.5
Bulgaria,Turkey,0.10294117647058823,7,3
Turkey,Bulgaria,0.2413793103448276,7,4
Bulgaria,USSR-altaji,0,0,0
USSR-altaji,Bulgaria,0,0,0
Bulgaria,USSR-azerbajdzsán,0.07352941176470588,5,5
USSR-azerbajdzsán,Bulgaria,0.5,5,0
Bulgaria,USSR-baskir,0.014705882352941176,1,1
USSR-baskir,Bulgaria,1,1,0
Bulgaria,USSR-csuvas,0,0,0
USSR-csuvas,Bulgaria,0,0,0
Bulgaria,USSR-fehérorosz,0.058823529411764705,4,4
USSR-fehérorosz,Bulgaria,0.6666666666666666,4,0
Bulgaria,USSR-finn,0,0,0
USSR-finn,Bulgaria,0,0,0
Bulgaria,USSR-grúz,0.11764705882352941,8,6.5
USSR-grúz,Bulgaria,0.34782608695652173,8,1.5
Bulgaria,USSR-kazah,0.058823529411764705,4,4
USSR-kazah,Bulgaria,0.4444444444444444,4,0
Bulgaria,USSR-kirgiz,0.029411764705882353,2,2
USSR-kirgiz,Bulgaria,0.4,2,0
Bulgaria,USSR-lett,0.29411764705882354,20,15
USSR-lett,Bulgaria,0.7142857142857143,20,5
Bulgaria,USSR-litván,0.20588235294117646,14,12
USSR-litván,Bulgaria,0.42424242424242425,14,2
Bulgaria,USSR-liv,0.014705882352941176,1,1
USSR-liv,Bulgaria,1,1,0
Bulgaria,USSR-moldva,0.10294117647058823,7,7
USSR-moldva,Bulgaria,0.6363636363636364,7,0
Bulgaria,USSR-orosz,0.7352941176470589,50,27
USSR-orosz,Bulgaria,0.3424657534246575,50,23
Bulgaria,USSR-tadzsik,0.029411764705882353,2,2
USSR-tadzsik,Bulgaria,0.3333333333333333,2,0
Bulgaria,USSR-türkmén,0.058823529411764705,4,3
USSR-türkmén,Bulgaria,0.8,4,1
Bulgaria,USSR-udmurt,0.014705882352941176,1,1
USSR-udmurt,Bulgaria,0.5,1,0
Bulgaria,USSR-ukrán,0.35294117647058826,24,17.5
USSR-ukrán,Bulgaria,0.5454545454545454,24,6.5
Bulgaria,USSR-észt,0.17647058823529413,12,11
USSR-észt,Bulgaria,0.375,12,1
Bulgaria,USSR-örmény,0.1323529411764706,9,8
USSR-örmény,Bulgaria,0.6428571428571429,9,1
Bulgaria,USSR-üzbég,0.058823529411764705,4,4
USSR-üzbég,Bulgaria,0.5714285714285714,4,0
Bulgaria,United Kingdom,0.17647058823529413,12,8.5
United Kingdom,Bulgaria,0.42857142857142855,12,3.5
Bulgaria,United States,0.11764705882352941,8,5
United States,Bulgaria,0.18181818181818182,8,3
Bulgaria,Venezuela,0.014705882352941176,1,1
Venezuela,Bulgaria,0.5,1,0
Bulgaria,Vietnam,0.04411764705882353,3,3
Vietnam,Bulgaria,1,3,0
Bulgaria,Yugoslavia,0.38235294117647056,26,13.5
Yugoslavia,Bulgaria,0.32098765432098764,26,12.5
Canada,Canada,NA,NA,NA
Canada,Chile,0,0,0
Chile,Canada,0,0,0
Canada,China,0,0,0
China,Canada,0,0,0
Canada,Cuba,0,0,0
Cuba,Canada,0,0,0
Canada,Czechoslovakia-cseh,0.16666666666666666,1,1
Czechoslovakia-cseh,Canada,0.007194244604316547,1,0
Canada,Czechoslovakia-szlovák,0,0,0
Czechoslovakia-szlovák,Canada,0,0,0
Canada,Denmark,0,0,0
Denmark,Canada,0,0,0
Canada,Egypt,0,0,0
Egypt,Canada,0,0,0
Canada,Federal Republic of Germany,0,0,0
Federal Republic of Germany,Canada,0,0,0
Canada,Finland,0,0,0
Finland,Canada,0,0,0
Canada,France,0.16666666666666666,1,1
France,Canada,0.016666666666666666,1,0
Canada,GDR,0.16666666666666666,1,1
GDR,Canada,0.006622516556291391,1,0
Canada,Greece,0,0,0
Greece,Canada,0,0,0
Canada,Hungary,0,0,0
Hungary,Canada,0,0,0
Canada,India,0,0,0
India,Canada,0,0,0
Canada,Iran,0,0,0
Iran,Canada,0,0,0
Canada,Israel,0,0,0
Israel,Canada,0,0,0
Canada,Italy,0,0,0
Italy,Canada,0,0,0
Canada,Japan,0,0,0
Japan,Canada,0,0,0
Canada,Liechtenstein,0,0,0
Liechtenstein,Canada,0,0,0
Canada,Malaysia,0,0,0
Malaysia,Canada,0,0,0
Canada,Mexico,0,0,0
Mexico,Canada,0,0,0
Canada,Mongolia,0,0,0
Mongolia,Canada,0,0,0
Canada,Netherlands,0,0,0
Netherlands,Canada,0,0,0
Canada,North Korea,0,0,0
North Korea,Canada,0,0,0
Canada,Norway,0,0,0
Norway,Canada,0,0,0
Canada,Poland,0.16666666666666666,1,1
Poland,Canada,0.007352941176470588,1,0
Canada,Portugal,0,0,0
Portugal,Canada,0,0,0
Canada,Romania,0,0,0
Romania,Canada,0,0,0
Canada,Singapore,0,0,0
Singapore,Canada,0,0,0
Canada,South Korea,0,0,0
South Korea,Canada,0,0,0
Canada,Spain,0,0,0
Spain,Canada,0,0,0
Canada,Sweden,0,0,0
Sweden,Canada,0,0,0
Canada,Switzerland,0,0,0
Switzerland,Canada,0,0,0
Canada,Turkey,0,0,0
Turkey,Canada,0,0,0
Canada,USSR-altaji,0,0,0
USSR-altaji,Canada,0,0,0
Canada,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Canada,0,0,0
Canada,USSR-baskir,0,0,0
USSR-baskir,Canada,0,0,0
Canada,USSR-csuvas,0,0,0
USSR-csuvas,Canada,0,0,0
Canada,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Canada,0,0,0
Canada,USSR-finn,0,0,0
USSR-finn,Canada,0,0,0
Canada,USSR-grúz,0,0,0
USSR-grúz,Canada,0,0,0
Canada,USSR-kazah,0,0,0
USSR-kazah,Canada,0,0,0
Canada,USSR-kirgiz,0,0,0
USSR-kirgiz,Canada,0,0,0
Canada,USSR-lett,0,0,0
USSR-lett,Canada,0,0,0
Canada,USSR-litván,0,0,0
USSR-litván,Canada,0,0,0
Canada,USSR-liv,0,0,0
USSR-liv,Canada,0,0,0
Canada,USSR-moldva,0,0,0
USSR-moldva,Canada,0,0,0
Canada,USSR-orosz,0,0,0
USSR-orosz,Canada,0,0,0
Canada,USSR-tadzsik,0,0,0
USSR-tadzsik,Canada,0,0,0
Canada,USSR-türkmén,0,0,0
USSR-türkmén,Canada,0,0,0
Canada,USSR-udmurt,0,0,0
USSR-udmurt,Canada,0,0,0
Canada,USSR-ukrán,0,0,0
USSR-ukrán,Canada,0,0,0
Canada,USSR-észt,0,0,0
USSR-észt,Canada,0,0,0
Canada,USSR-örmény,0,0,0
USSR-örmény,Canada,0,0,0
Canada,USSR-üzbég,0,0,0
USSR-üzbég,Canada,0,0,0
Canada,United Kingdom,0,0,0
United Kingdom,Canada,0,0,0
Canada,United States,0,0,0
United States,Canada,0,0,0
Canada,Venezuela,0,0,0
Venezuela,Canada,0,0,0
Canada,Vietnam,0,0,0
Vietnam,Canada,0,0,0
Canada,Yugoslavia,0,0,0
Yugoslavia,Canada,0,0,0
Chile,Chile,NA,NA,NA
Chile,China,0.5,1,0
China,Chile,0.043478260869565216,1,1
Chile,Cuba,0,0,0
Cuba,Chile,0,0,0
Chile,Czechoslovakia-cseh,0.5,1,0
Czechoslovakia-cseh,Chile,0.007194244604316547,1,1
Chile,Czechoslovakia-szlovák,0.5,1,0
Czechoslovakia-szlovák,Chile,0.00625,1,1
Chile,Denmark,0.5,1,0
Denmark,Chile,0.05555555555555555,1,1
Chile,Egypt,0,0,0
Egypt,Chile,0,0,0
Chile,Federal Republic of Germany,0.5,1,0
Federal Republic of Germany,Chile,0.010752688172043012,1,1
Chile,Finland,0.5,1,0
Finland,Chile,0.024390243902439025,1,1
Chile,France,0.5,1,0
France,Chile,0.016666666666666666,1,1
Chile,GDR,0.5,1,0
GDR,Chile,0.006622516556291391,1,1
Chile,Greece,0,0,0
Greece,Chile,0,0,0
Chile,Hungary,0.5,1,1
Hungary,Chile,0.009523809523809525,1,0
Chile,India,0,0,0
India,Chile,0,0,0
Chile,Iran,0,0,0
Iran,Chile,0,0,0
Chile,Israel,0.5,1,1
Israel,Chile,0.038461538461538464,1,0
Chile,Italy,0.5,1,0
Italy,Chile,0.022222222222222223,1,1
Chile,Japan,0.5,1,0
Japan,Chile,0.06666666666666667,1,1
Chile,Liechtenstein,0,0,0
Liechtenstein,Chile,0,0,0
Chile,Malaysia,0,0,0
Malaysia,Chile,0,0,0
Chile,Mexico,0,0,0
Mexico,Chile,0,0,0
Chile,Mongolia,0,0,0
Mongolia,Chile,0,0,0
Chile,Netherlands,0.5,1,0
Netherlands,Chile,0.030303030303030304,1,1
Chile,North Korea,0,0,0
North Korea,Chile,0,0,0
Chile,Norway,0.5,1,0
Norway,Chile,0.047619047619047616,1,1
Chile,Poland,0.5,1,0
Poland,Chile,0.007352941176470588,1,1
Chile,Portugal,0,0,0
Portugal,Chile,0,0,0
Chile,Romania,0.5,1,0
Romania,Chile,0.007462686567164179,1,1
Chile,Singapore,0,0,0
Singapore,Chile,0,0,0
Chile,South Korea,0,0,0
South Korea,Chile,0,0,0
Chile,Spain,0.5,1,0
Spain,Chile,0.03125,1,1
Chile,Sweden,0.5,1,0
Sweden,Chile,0.029411764705882353,1,1
Chile,Switzerland,0.5,1,0
Switzerland,Chile,0.043478260869565216,1,1
Chile,Turkey,0.5,1,0
Turkey,Chile,0.034482758620689655,1,1
Chile,USSR-altaji,0,0,0
USSR-altaji,Chile,0,0,0
Chile,USSR-azerbajdzsán,0,0,0
USSR-azerbajdzsán,Chile,0,0,0
Chile,USSR-baskir,0,0,0
USSR-baskir,Chile,0,0,0
Chile,USSR-csuvas,0,0,0
USSR-csuvas,Chile,0,0,0
Chile,USSR-fehérorosz,0,0,0
USSR-fehérorosz,Chile,0,0,0
Chile,USSR-finn,0,0,0
USSR-finn,Chile,0,0,0
Chile,USSR-grúz,0,0,0
USSR-grúz,Chile,0,0,0
Chile,USSR-kazah,0,0,0
USSR-kazah,Chile,0,0,0
Chile,USSR-kirgiz,0,0,0
USSR-kirgiz,Chile,0,0,0
Chile,USSR-lett,0.5,1,1
USSR-lett,Chile,0.03571428571428571,1,0
Chile,USSR-litván,0.5,1,1
USSR-litván,Chile,0.030303030303030304,1,0
Chile,USSR-liv,0,0,0
USSR-liv,Chile,0,0,0
Chile,USSR-moldva,0,0,0
USSR-moldva,Chile,0,0,0
Chile,USSR-orosz,0.5,1,1
USSR-orosz,Chile,0.00684931506849315,1,0
Chile,USSR-tadzsik,0,0,0
USSR-tadzsik,Chile,0,0,0
Chile,USSR-türkmén,0,0,0
USSR-türkmén,Chile,0,0,0
Chile,USSR-udmurt,0,0,0
USSR-udmurt,Chile,0,0,0
Chile,USSR-ukrán,0.5,1,0
USSR-ukrán,Chile,0.022727272727272728,1,1
Chile,USSR-észt,0,0,0
USSR-észt,Chile,0,0,0
Chile,USSR-örmény,0,0,0
USSR-örmény,Chile,0,0,0
Chile,USSR-üzbég,0.5,1,1
USSR-üzbég,Chile,0.14285714285714285,1,0
Chile,United Kingdom,1,2,0
United Kingdom,Chile,0.07142857142857142,2,2
Chile,United States,0.5,1,0
United States,Chile,0.022727272727272728,1,1
Chile,Venezuela,0,0,0
Venezuela,Chile,0,0,0
Chile,Vietnam,0,0,0
Vietnam,Chile,0,0,0
Chile,Yugoslavia,1,2,1
Yugoslavia,Chile,0.024691358024691357,2,1
China,China,NA,NA,NA
China,Cuba,0.08695652173913043,2,2
Cuba,China,0.5,2,0
China,Czechoslovakia-cseh,0.7391304347826086,17,6
Czechoslovakia-cseh,China,0.1223021582733813,17,11
China,Czechoslovakia-szlovák,0.6086956521739131,14,4.5
Czechoslovakia-szlovák,China,0.0875,14,9.5
China,Denmark,0.043478260869565216,1,1
Denmark,China,0.05555555555555555,1,0
China,Egypt,0.08695652173913043,2,1
Egypt,China,0.4,2,1
China,Federal Republic of Germany,0.08695652173913043,2,2
Federal Republic of Germany,China,0.021505376344086023,2,0
China,Finland,0.13043478260869565,3,1
Finland,China,0.07317073170731707,3,2
China,France,0.34782608695652173,8,4.5
France,China,0.13333333333333333,8,3.5
China,GDR,0.5652173913043478,13,6.5
GDR,China,0.08609271523178808,13,6.5
China,Greece,0.043478260869565216,1,1
Greece,China,0.25,1,0
China,Hungary,0.43478260869565216,10,8
Hungary,China,0.09523809523809523,10,2
China,India,0.043478260869565216,1,1
India,China,0.5,1,0
China,Iran,0.13043478260869565,3,1
Iran,China,0.6,3,2
China,Israel,0.21739130434782608,5,5
Israel,China,0.19230769230769232,5,0
China,Italy,0.30434782608695654,7,1
Italy,China,0.15555555555555556,7,6
China,Japan,0.08695652173913043,2,2
Japan,China,0.13333333333333333,2,0
China,Liechtenstein,0,0,0
Liechtenstein,China,0,0,0
China,Malaysia,0,0,0
Malaysia,China,0,0,0
China,Mexico,0.043478260869565216,1,1
Mexico,China,0.3333333333333333,1,0
China,Mongolia,0.13043478260869565,3,2
Mongolia,China,1,3,1
China,Netherlands,0.08695652173913043,2,2
Netherlands,China,0.06060606060606061,2,0
China,North Korea,0.043478260869565216,1,1
North Korea,China,1,1,0
China,Norway,0.08695652173913043,2,2
Norway,China,0.09523809523809523,2,0
China,Poland,0.391304347826087,9,3
Poland,China,0.0661764705882353,9,6
China,Portugal,0.043478260869565216,1,1
Portugal,China,0.2,1,0
China,Romania,0.6086956521739131,14,5.5
Romania,China,0.1044776119402985,14,8.5
China,Singapore,0,0,0
Singapore,China,0,0,0
China,South Korea,0,0,0
South Korea,China,0,0,0
China,Spain,0.17391304347826086,4,3.5
Spain,China,0.125,4,0.5
China,Sweden,0.08695652173913043,2,2
Sweden,China,0.058823529411764705,2,0
China,Switzerland,0.21739130434782608,5,3.5
Switzerland,China,0.21739130434782608,5,1.5
China,Turkey,0.13043478260869565,3,1
Turkey,China,0.10344827586206896,3,2
China,USSR-altaji,0.043478260869565216,1,1
USSR-altaji,China,1,1,0
China,USSR-azerbajdzsán,0.17391304347826086,4,3.5
USSR-azerbajdzsán,China,0.4,4,0.5
China,USSR-baskir,0.043478260869565216,1,1
USSR-baskir,China,1,1,0
China,USSR-csuvas,0.043478260869565216,1,0.5
USSR-csuvas,China,1,1,0.5
China,USSR-fehérorosz,0.08695652173913043,2,2
USSR-fehérorosz,China,0.3333333333333333,2,0
China,USSR-finn,0.043478260869565216,1,1
USSR-finn,China,1,1,0
China,USSR-grúz,0.21739130434782608,5,4
USSR-grúz,China,0.21739130434782608,5,1
China,USSR-kazah,0.21739130434782608,5,4
USSR-kazah,China,0.5555555555555556,5,1
China,USSR-kirgiz,0.043478260869565216,1,1
USSR-kirgiz,China,0.2,1,0
China,USSR-lett,0.30434782608695654,7,7
USSR-lett,China,0.25,7,0
China,USSR-litván,0.21739130434782608,5,4.5
USSR-litván,China,0.15151515151515152,5,0.5
China,USSR-liv,0.043478260869565216,1,1
USSR-liv,China,1,1,0
China,USSR-moldva,0.08695652173913043,2,1.5
USSR-moldva,China,0.18181818181818182,2,0.5
China,USSR-orosz,0.782608695652174,18,9.5
USSR-orosz,China,0.1232876712328767,18,8.5
China,USSR-tadzsik,0.08695652173913043,2,2
USSR-tadzsik,China,0.3333333333333333,2,0
China,USSR-türkmén,0.08695652173913043,2,2
USSR-türkmén,China,0.4,2,0
China,USSR-udmurt,0.08695652173913043,2,2
USSR-udmurt,China,1,2,0
China,USSR-ukrán,0.391304347826087,9,7
USSR-ukrán,China,0.20454545454545456,9,2
China,USSR-észt,0.21739130434782608,5,5
USSR-észt,China,0.15625,5,0
China,USSR-örmény,0.13043478260869565,3,3
USSR-örmény,China,0.21428571428571427,3,0
China,USSR-üzbég,0.13043478260869565,3,3
USSR-üzbég,China,0.42857142857142855,3,0
China,United Kingdom,0.13043478260869565,3,2.5
United Kingdom,China,0.10714285714285714,3,0.5
China,United States,0.13043478260869565,3,3
United States,China,0.06818181818181818,3,0
China,Venezuela,0,0,0
Venezuela,China,0,0,0
China,Vietnam,0.13043478260869565,3,3
Vietnam,China,1,3,0
China,Yugoslavia,0.34782608695652173,8,5
Yugoslavia,China,0.09876543209876543,8,3
Cuba,Cuba,NA,NA,NA
Cuba,Czechoslovakia-cseh,1,4,1
Czechoslovakia-cseh,Cuba,0.02877697841726619,4,3
Cuba,Czechoslovakia-szlovák,1,4,0
Czechoslovakia-szlovák,Cuba,0.025,4,4
Cuba,Denmark,0.25,1,1
Denmark,Cuba,0.05555555555555555,1,0
Cuba,Egypt,0.25,1,0
Egypt,Cuba,0.2,1,1
Cuba,Federal Republic of Germany,0.5,2,1
Federal Republic of Germany,Cuba,0.021505376344086023,2,1
Cuba,Finland,0.75,3,1
Finland,Cuba,0.07317073170731707,3,2
Cuba,France,0.75,3,0
France,Cuba,0.05,3,3
Cuba,GDR,1,4,0
GDR,Cuba,0.026490066225165563,4,4
Cuba,Greece,0.25,1,1
Greece,Cuba,0.25,1,0
Cuba,Hungary,1,4,0
Hungary,Cuba,0.0380952380952381,4,4
Cuba,India,0.25,1,1
India,Cuba,0.5,1,0
Cuba,Iran,0.25,1,0
Iran,Cuba,0.2,1,1
Cuba,Israel,0.5,2,1
Israel,Cuba,0.07692307692307693,2,1
Cuba,Italy,1,4,0
Italy,Cuba,0.08888888888888889,4,4
Cuba,Japan,0.25,1,0.5
Japan,Cuba,0.06666666666666667,1,0.5
Cuba,Liechtenstein,0,0,0
Liechtenstein,Cuba,0,0,0
Cuba,Malaysia,0,0,0
Malaysia,Cuba,0,0,0
Cuba,Mexico,0,0,0
Mexico,Cuba,0,0,0
Cuba,Mongolia,0.25,1,0
Mongolia,Cuba,0.3333333333333333,1,1
Cuba,Netherlands,0.25,1,0
Netherlands,Cuba,0.030303030303030304,1,1
Cuba,North Korea,0.25,1,0
North Korea,Cuba,1,1,1
Cuba,Norway,0.75,3,1.5
Norway,Cuba,0.14285714285714285,3,1.5
Cuba,Poland,1,4,1
Poland,Cuba,0.029411764705882353,4,3
Cuba,Portugal,0.25,1,1
Portugal,Cuba,0.2,1,0
Cuba,Romania,1,4,0
Romania,Cuba,0.029850746268656716,4,4
Cuba,Singapore,0,0,0
Singapore,Cuba,0,0,0
Cuba,South Korea,0,0,0
South Korea,Cuba,0,0,0
Cuba,Spain,0.75,3,1
Spain,Cuba,0.09375,3,2
Cuba,Sweden,0.5,2,0.5
Sweden,Cuba,0.058823529411764705,2,1.5
Cuba,Switzerland,0.25,1,0.5
Switzerland,Cuba,0.043478260869565216,1,0.5
Cuba,Turkey,0.25,1,0.5
Turkey,Cuba,0.034482758620689655,1,0.5
Cuba,USSR-altaji,0,0,0
USSR-altaji,Cuba,0,0,0
Cuba,USSR-azerbajdzsán,0.25,1,0
USSR-azerbajdzsán,Cuba,0.1,1,1
Cuba,USSR-baskir,0.25,1,0
USSR-baskir,Cuba,1,1,1
Cuba,USSR-csuvas,0,0,0
USSR-csuvas,Cuba,0,0,0
Cuba,USSR-fehérorosz,0.25,1,0
USSR-fehérorosz,Cuba,0.16666666666666666,1,1
Cuba,USSR-finn,0,0,0
USSR-finn,Cuba,0,0,0
Cuba,USSR-grúz,0.25,1,0
USSR-grúz,Cuba,0.043478260869565216,1,1
Cuba,USSR-kazah,0.25,1,0
USSR-kazah,Cuba,0.1111111111111111,1,1
Cuba,USSR-kirgiz,0.25,1,0
USSR-kirgiz,Cuba,0.2,1,1
Cuba,USSR-lett,1,4,2.5
USSR-lett,Cuba,0.14285714285714285,4,1.5
Cuba,USSR-litván,0.5,2,0
USSR-litván,Cuba,0.06060606060606061,2,2
Cuba,USSR-liv,0,0,0
USSR-liv,Cuba,0,0,0
Cuba,USSR-moldva,0.25,1,0
USSR-moldva,Cuba,0.09090909090909091,1,1
Cuba,USSR-orosz,1,4,0
USSR-orosz,Cuba,0.0273972602739726,4,4
Cuba,USSR-tadzsik,0.25,1,0
USSR-tadzsik,Cuba,0.16666666666666666,1,1
Cuba,USSR-türkmén,0.25,1,0
USSR-türkmén,Cuba,0.2,1,1
Cuba,USSR-udmurt,0.25,1,1
USSR-udmurt,Cuba,0.5,1,0
Cuba,USSR-ukrán,1,4,3
USSR-ukrán,Cuba,0.09090909090909091,4,1
Cuba,USSR-észt,0.5,2,0
USSR-észt,Cuba,0.0625,2,2
Cuba,USSR-örmény,0.25,1,0
USSR-örmény,Cuba,0.07142857142857142,1,1
Cuba,USSR-üzbég,0.25,1,0
USSR-üzbég,Cuba,0.14285714285714285,1,1
Cuba,United Kingdom,0.75,3,2
United Kingdom,Cuba,0.10714285714285714,3,1
Cuba,United States,0.5,2,1
United States,Cuba,0.045454545454545456,2,1
Cuba,Venezuela,0,0,0
Venezuela,Cuba,0,0,0
Cuba,Vietnam,0.5,2,0.5
Vietnam,Cuba,0.6666666666666666,2,1.5
Cuba,Yugoslavia,1,4,1
Yugoslavia,Cuba,0.04938271604938271,4,3
Czechoslovakia-cseh,Czechoslovakia-cseh,NA,NA,NA
Czechoslovakia-cseh,Czechoslovakia-szlovák,0.5683453237410072,79,39.5
